"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Michael Carter-Williams","2018","PG","ORL","$69,503","$0","$59,820","0.001","$69,503","$69,503","1","$69,503","$14,251,609","2019","2018","26",""
"","Greg Monroe","2018","C","PHI","$85,640","$0","$59,820","0.001","$85,640","$85,640","1","$85,640","$76,814,094","2019","2018","27",""
"","Donatas Motiejunas","2018","PF","SAS","$69,503","$0","$59,820","0.001","$69,503","$69,503","1","$69,503","$7,243,960","2019","2018","27",""
"","Tyler Zeller","2018","C","MEM","$64,185","$0","$51,275","0.001","$64,185","$64,185","1","$64,185","$17,397,992","2019","2018","27",""
"","Isaac Humphries","2018","C","ATL","$47,371","$0","$47,371","0.000","$47,371","$47,371","1","$47,371","$47,371","2019","2018","19",""
"","B.J. Johnson","2018","SF","ATL","$47,371","$0","$47,371","0.000","$47,371","$4,737","10","$47,371","$142,113","0","2018","22",""
"","B.J. Johnson","2018","SF","ATL","$47,371","$0","$47,371","0.000","$47,371","$4,737","10","$47,371","$142,113","0","2018","22",""
"","Jordan Sibert","2018","SG","ATL","$47,371","$0","$47,371","0.000","$47,371","$4,737","10","$47,371","$147,371","0","2018","25",""
"","Chris Chiozza","2018","PG","HOU","$47,371","$0","$47,371","0.000","$47,371","$4,737","10","$47,371","$137,376","0","2018","22",""
"","Richard Solomon","2018","PF","OKC","$47,371","$0","$47,371","0.000","$47,371","$4,737","10","$47,371","$47,371","0","2018","25",""
"","Ray Spalding","2018","PF","PHX","$47,371","$0","$47,371","0.000","$47,371","$4,737","10","$47,371","$1,070,581","0","2018","20",""
"","B.J. Johnson","2018","SF","SAC","$47,371","$0","$47,371","0.000","$47,371","$732,112","2","$1,464,223","$142,113","2020","2018","22",""
"","Billy Garrett","2018","SG","NYK","$42,634","$0","$42,634","0.000","$42,634","$42,634","1","$42,634","$42,634","2019","2018","23",""
"","Deyonta Davis","2018","C","ATL","$25,637","$0","$25,637","0.000","$25,637","$852,246","2","$1,704,491","$4,423,344","2020","2018","21",""
"","Jonathan Gibson","2018","PG","BOS","$17,092","$0","$17,092","0.000","$17,092","$17,092","1","$17,092","$742,524","2019","2018","30",""
"","Eric Moreland","2018","PF","TOR","$17,706","$0","$17,092","0.000","$17,706","$17,706","1","$17,706","$3,437,000","2019","2018","26",""
"","Jordan McRae","2018","SG","WAS","$17,092","$0","$17,092","0.000","$17,092","$831,225","2","$1,662,449","$1,101,766","2020","2018","26",""
"","Theo Pinson","2018","SG","BKN","$4,737","$0","$4,737","0.000","$4,737","$4,737","1","$4,737","$4,737","2019","2018","22",""
