"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Draymond Green","2014","PF","GSW","$915,243","$0","$915,243","0.015","$915,243","$880,248","3","$2,640,743","$2,640,743","2015","2012","21",""
"","Patrick Beverley","2014","PG","HOU","$915,243","$0","$915,243","0.015","$915,243","$661,830","3","$1,985,491","$2,774,363","2015","2012","23",""
"","Rodney Stuckey","2014","PG","IND","$1,227,985","$0","$915,243","0.015","$1,227,985","$1,227,985","1","$1,227,985","$32,898,534","2015","2014","27",""
"","LaVoy Allen","2014","PF","IND","$948,163","$0","$915,243","0.015","$948,163","$948,163","1","$948,163","$7,389,356","2015","2014","24",""
"","Hedo Turkoglu","2014","SF","LAC","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$83,157,605","2015","2014","34",""
"","Glen Davis","2014","PF","LAC","$1,227,985","$0","$915,243","0.015","$1,227,985","$1,227,985","1","$1,227,985","$33,175,999","2015","2014","27",""
"","Ekpe Udoh","2014","PF","LAC","$981,084","$0","$915,243","0.015","$981,084","$981,084","1","$981,084","$14,692,593","2015","2014","26",""
"","Ronnie Price","2014","PG","LAL","$1,316,809","$0","$915,243","0.015","$1,316,809","$1,316,809","1","$1,316,809","$10,572,168","2015","2014","30",""
"","Wayne Ellington","2014","SG","LAL","$1,063,384","$0","$915,243","0.015","$1,063,384","$1,063,384","1","$1,063,384","$9,692,567","2015","2014","26",""
"","Wesley Johnson","2014","SF","LAL","$981,084","$0","$915,243","0.015","$981,084","$981,084","1","$981,084","$13,133,749","2015","2014","26",""
"","Robert Sacre","2014","C","LAL","$915,243","$0","$915,243","0.015","$915,243","$895,154","3","$2,685,463","$2,177,719","2016","2013","23",""
"","Khris Middleton","2014","SF","MIL","$915,243","$0","$915,243","0.015","$915,243","$725,906","3","$2,177,719","$2,177,719","2015","2012","20",""
"","Jimmer Fredette","2014","PG","NOP","$948,163","$0","$915,243","0.015","$948,163","$948,163","1","$948,163","$7,767,929","2015","2014","24",""
"","Cole Aldrich","2014","C","NYK","$981,084","$0","$915,243","0.015","$981,084","$981,084","1","$981,084","$8,309,134","2015","2014","25",""
"","Quincy Acy","2014","PF","NYK","$915,243","$0","$915,243","0.015","$915,243","$789,705","3","$2,369,115","$2,369,115","2015","2012","21",""
"","Kyle O'Quinn","2014","C","ORL","$915,243","$0","$915,243","0.015","$915,243","$830,996","3","$2,492,987","$2,492,987","2015","2012","21",""
"","Henry Sims","2014","C","PHI","$915,243","$0","$915,243","0.015","$915,243","$852,058","2","$1,704,115","$1,781,974","2015","2013","22",""
"","Alonzo Gee","2014","SF","POR","$1,063,384","$0","$915,243","0.015","$1,063,384","$1,063,384","1","$1,063,384","$9,318,137","2015","2014","26",""
"","Ryan Hollins","2014","C","SAC","$1,310,286","$0","$915,243","0.015","$1,310,286","$1,310,286","1","$1,310,286","$12,402,503","2015","2014","29",""
"","Omri Casspi","2014","SF","SAC","$1,063,384","$0","$915,243","0.015","$1,063,384","$1,063,384","1","$1,063,384","$7,790,191","2015","2014","25",""
"","Matt Bonner","2014","C","SAS","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$28,016,938","2015","2014","33",""
"","Greg Stiemsma","2014","C","TOR","$981,084","$0","$915,243","0.015","$981,084","$981,084","1","$981,084","$6,851,130","2015","2014","28",""
"","Rasual Butler","2014","SF","WAS","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$4,077,252","2015","2014","34",""
"","Drew Gooden","2014","PF","WAS","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$70,523,014","2015","2014","32",""
"","Jose Barea","2014","PG","DAL","$1,302,578","$0","$909,859","0.014","$1,302,578","$325,645","4","$1,302,578","$23,233,650","2015","2014","29",""
"","Joe Harris","2014","SG","CLE","$884,879","$0","$884,879","0.014","$884,879","$903,456","3","$2,710,369","$884,879","2017","2014","22",""
"","Roy Devyn Marble","2014","SF","ORL","$884,879","$0","$884,879","0.014","$884,879","$903,456","3","$2,710,369","$884,879","2017","2014","21",""
"","Jerami Grant","2014","SF","PHI","$884,879","$0","$884,879","0.014","$884,879","$1,058,669","4","$4,234,674","$884,879","2018","2014","19",""
"","Robbie Hummel","2014","SF","MIN","$880,000","$0","$880,000","0.014","$880,000","$880,000","1","$880,000","$1,370,180","2015","2014","24",""
"","Allen Crabbe","2014","SG","POR","$862,000","$0","$862,000","0.014","$862,000","$878,092","3","$2,634,276","$1,687,000","2016","2013","20",""
"","Ishmael Smith","2014","PG","PHI","$923,373","$0","$861,405","0.014","$923,373","$923,373","1","$923,373","$4,762,487","2015","2014","25",""
"","Damien Inglis","2014","SF","MIL","$820,000","$0","$820,000","0.013","$820,000","$885,144","3","$2,655,431","$820,000","2017","2014","18",""
"","Mike Muscala","2014","PF","ATL","$816,482","$0","$816,482","0.013","$816,482","$735,231","4","$2,940,925","$977,953","2017","2013","21",""
"","Phil Pressey","2014","PG","BOS","$816,482","$0","$816,482","0.013","$816,482","$751,313","3","$2,253,938","$1,306,662","2015","2013","21",""
"","Jerome Jordan","2014","C","BKN","$816,482","$0","$816,482","0.013","$816,482","$816,482","1","$816,482","$1,197,675","2015","2014","27",""
"","Troy Daniels","2014","SG","CHA","$816,482","$0","$816,482","0.013","$816,482","$881,879","2","$1,763,758","$975,070","2016","2014","22",""
"","Matthew Dellavedova","2014","PG","CLE","$816,482","$0","$816,482","0.013","$816,482","$653,331","2","$1,306,662","$1,306,662","2015","2013","22",""
"","Ian Clark","2014","SG","DEN","$816,482","$0","$816,482","0.013","$816,482","$653,331","2","$1,306,662","$1,306,662","2015","2013","21",""
"","Justin Holiday","2014","SG","GSW","$816,482","$0","$816,482","0.013","$816,482","$816,482","1","$816,482","$863,842","2015","2014","24",""
"","Ognjen Kuzmic","2014","C","GSW","$816,482","$0","$816,482","0.013","$816,482","$653,331","2","$1,306,662","$1,306,662","2015","2013","22",""
"","Nick Calathes","2014","SG","MEM","$816,482","$0","$816,482","0.013","$816,482","$653,331","2","$1,306,662","$1,306,662","2015","2013","23",""
"","Justin Hamilton","2014","C","MIN","$816,482","$0","$816,482","0.013","$816,482","$457,259","2","$914,518","$943,352","2015","2013","22",""
"","Jeff Withey","2014","C","NOP","$816,482","$0","$816,482","0.013","$816,482","$653,331","2","$1,306,662","$1,306,662","2015","2013","22",""
"","Dewayne Dedmon","2014","C","ORL","$816,482","$0","$816,482","0.013","$816,482","$687,919","3","$2,063,758","$1,314,486","2016","2013","23",""
"","Isaiah Canaan","2014","PG","PHI","$816,482","$0","$816,482","0.013","$816,482","$778,091","3","$2,334,273","$1,386,997","2016","2013","21",""
"","Hollis Thompson","2014","SG","PHI","$816,482","$0","$816,482","0.013","$816,482","$817,409","4","$3,269,634","$1,381,662","2017","2013","21",""
"","Ray McCallum","2014","PG","SAC","$816,482","$0","$816,482","0.013","$816,482","$762,791","3","$2,288,374","$1,341,098","2016","2013","21",""
"","Grant Jerrett","2014","PF","UTA","$816,482","$0","$816,482","0.013","$816,482","$966,800","4","$3,867,199","$845,316","2018","2014","20",""
"","Hassan Whiteside","2014","C","MIA","$769,881","$0","$769,881","0.012","$769,881","$875,615","2","$1,751,229","$2,284,048","2016","2014","24",""
"","Jarnell Stokes","2014","PF","MEM","$725,000","$0","$725,000","0.012","$725,000","$850,163","3","$2,550,490","$725,000","2017","2014","19",""
"","Dante Cunningham","2014","PF","NOP","$831,942","$0","$716,043","0.011","$831,942","$831,942","1","$831,942","$7,931,481","2015","2014","26",""
"","Darius Morris","2014","PG","BKN","$702,756","$0","$702,756","0.011","$702,756","$859,089","2","$1,718,177","$2,402,195","2016","2014","22",""
"","Spencer Dinwiddie","2014","PG","DET","$700,000","$0","$700,000","0.011","$700,000","$841,830","3","$2,525,490","$700,000","2017","2014","20",""
"","Johnny O'Bryant","2014","PF","MIL","$600,000","$0","$600,000","0.010","$600,000","$808,497","3","$2,425,490","$600,000","2017","2014","20",""
"","Markel Brown","2014","SG","BKN","$507,336","$0","$507,336","0.008","$507,336","$676,198","2","$1,352,395","$507,336","2016","2014","21",""
"","Cory Jefferson","2014","PF","BKN","$507,336","$0","$507,336","0.008","$507,336","$676,198","2","$1,352,395","$507,336","2016","2014","23",""
"","Cameron Bairstow","2014","PF","CHI","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2017","2014","23",""
"","Dwight Powell","2014","PF","DAL","$507,336","$0","$507,336","0.008","$507,336","$676,198","2","$1,352,395","$507,336","2016","2014","22",""
"","Erick Green","2014","PG","DEN","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2017","2014","22",""
"","Nick Johnson","2014","SG","HOU","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2017","2014","21",""
"","K.J. McDaniels","2014","SG","HOU","$507,336","$0","$507,336","0.008","$507,336","$507,336","1","$507,336","$507,336","2015","2014","20",""
"","Shayne Whittington","2014","PF","IND","$507,336","$0","$507,336","0.008","$507,336","$507,336","1","$507,336","$507,336","2015","2014","22",""
"","Tarik Black","2014","PF","LAL","$507,336","$0","$507,336","0.008","$507,336","$676,198","2","$1,352,395","$507,336","2016","2014","22",""
"","Jordan Clarkson","2014","PG","LAL","$507,336","$0","$507,336","0.008","$507,336","$676,198","2","$1,352,395","$507,336","2016","2014","21",""
"","Russ Smith","2014","PG","MEM","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2017","2014","22",""
"","James Ennis III","2014","SF","MIA","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2017","2014","23",""
"","Cleanthony Early","2014","SF","NYK","$507,336","$0","$507,336","0.008","$507,336","$676,198","2","$1,352,395","$507,336","2016","2014","22",""
"","Travis Wear","2014","SF","NYK","$507,336","$0","$507,336","0.008","$507,336","$507,336","1","$507,336","$507,336","2015","2014","23",""
"","Glenn Robinson III","2014","SG","PHI","$507,336","$0","$507,336","0.008","$507,336","$507,336","1","$507,336","$507,336","2015","2014","19",""
"","JaKarr Sampson","2014","SG","PHI","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2018","2014","20",""
"","Eric Moreland","2014","PF","SAC","$507,336","$0","$507,336","0.008","$507,336","$777,609","3","$2,332,826","$507,336","2017","2014","22",""
"","Joe Ingles","2014","SF","UTA","$507,336","$0","$507,336","0.008","$507,336","$507,336","1","$507,336","$507,336","2015","2014","26",""
"","Louis Amundson","2014","PF","NYK","$585,775","$0","$409,167","0.006","$585,775","$585,775","1","$585,775","$9,632,667","2015","2014","31",""
"","Lance Thomas","2014","SF","NYK","$423,885","$0","$409,167","0.006","$423,885","$423,885","1","$423,885","$2,071,475","2015","2014","25",""
"","Dahntay Jones","2014","SF","LAC","$613,478","$0","$387,632","0.006","$613,478","$613,478","1","$613,478","$17,726,873","2015","2014","33",""
"","Reggie Williams","2014","SF","SAS","$344,036","$0","$344,036","0.005","$344,036","$764,910","2","$1,529,820","$5,813,227","2016","2014","27",""
"","Amar'e Stoudemire","2014","PF","DAL","$485,670","$0","$306,876","0.005","$485,670","$485,670","1","$485,670","$160,129,705","2015","2014","31",""
"","Kendrick Perkins","2014","C","CLE","$434,547","$0","$274,573","0.004","$434,547","$434,547","1","$434,547","$56,238,081","2015","2014","29",""
"","John Lucas III","2014","PG","DET","$336,966","$0","$269,189","0.004","$336,966","$336,966","1","$336,966","$5,946,249","2015","2014","31",""
"","Lorenzo Brown","2014","PG","MIN","$268,959","$0","$268,959","0.004","$268,959","$608,118","2","$1,216,235","$365,015","2016","2014","23",""
"","Elijah Millsap","2014","SG","UTA","$241,731","$0","$241,731","0.004","$241,731","$689,074","3","$2,067,221","$301,417","2017","2014","26",""
"","Bernard James","2014","C","DAL","$236,886","$0","$236,886","0.004","$236,886","$236,886","1","$236,886","$2,522,281","2015","2014","28",""
"","Langston Galloway","2014","PG","NYK","$235,762","$0","$235,762","0.004","$235,762","$540,411","2","$1,080,821","$326,448","2016","2014","22",""
"","Tyler Johnson","2014","SG","MIA","$199,950","$0","$199,950","0.003","$199,950","$522,505","2","$1,045,009","$334,636","2016","2014","21",""
"","Henry Walker","2014","PG","MIA","$196,217","$0","$196,217","0.003","$196,217","$605,819","2","$1,211,638","$311,639","2016","2014","26",""
"","Michael Beasley","2014","SF","MIA","$195,440","$0","$195,440","0.003","$195,440","$195,440","1","$195,440","$26,063,876","2015","2014","24",""
"","Quincy Miller","2014","SF","DET","$183,049","$0","$183,049","0.003","$183,049","$582,199","2","$1,164,397","$1,810,877","2016","2014","21",""
"","Earl Barron","2014","PF","PHX","$262,057","$0","$183,049","0.003","$262,057","$262,057","1","$262,057","$3,572,574","2015","2014","32",""
"","James McAdoo","2014","SF","GSW","$167,122","$0","$167,122","0.003","$167,122","$506,091","2","$1,012,181","$261,808","2016","2014","20",""
"","Jordan Hamilton","2014","SF","LAC","$150,591","$0","$150,591","0.002","$150,591","$583,006","2","$1,166,012","$3,484,328","2015","2014","23",""
"","Toney Douglas","2014","SG","NOP","$143,870","$0","$143,870","0.002","$143,870","$664,827","2","$1,329,654","$6,926,194","2015","2014","27",""
"","JaMychal Green","2014","PF","MEM","$134,295","$0","$134,295","0.002","$134,295","$653,262","3","$1,959,785","$283,824","2017","2014","23",""
"","Christapher Johnson","2014","SF","UTA","$113,059","$0","$113,059","0.002","$113,059","$715,123","3","$2,145,368","$856,347","2017","2014","23",""
"","Bryce Cotton","2014","PG","UTA","$92,514","$0","$92,514","0.001","$92,514","$639,335","3","$1,918,004","$202,200","2017","2014","21",""
"","Dahntay Jones","2014","SF","LAC","$85,205","$0","$85,205","0.001","$85,205","$8,521","10","$85,205","$17,726,873","0","2014","33",""
"","Will Bynum","2014","PG","WAS","$72,234","$0","$72,234","0.001","$72,234","$72,234","1","$72,234","$16,593,650","2015","2014","30",""
"","Jack Cooley","2014","PF","UTA","$62,671","$0","$62,671","0.001","$62,671","$629,387","3","$1,888,161","$187,357","2017","2014","22",""
"","Austin Daye","2014","PF","ATL","$62,552","$0","$62,552","0.001","$62,552","$624,168","2","$1,248,336","$10,129,318","2015","2014","25",""
"","Earl Clark","2014","SF","BKN","$62,552","$0","$62,552","0.001","$62,552","$624,168","2","$1,248,336","$10,322,500","2015","2014","25",""
"","Greg Smith","2014","C","MIN","$59,731","$0","$55,722","0.001","$59,731","$5,973","10","$59,731","$3,178,591","0","2015","23",""
"","Austin Daye","2014","PF","ATL","$62,552","$0","$53,838","0.001","$62,552","$6,255","10","$62,552","$10,129,318","0","2014","25",""
"","Earl Clark","2014","SF","BKN","$59,731","$0","$53,838","0.001","$59,731","$5,973","10","$59,731","$10,322,500","0","2014","25",""
"","Elliot Williams","2014","SG","CHA","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$4,880,862","0","2014","24",""
"","Bernard James","2014","C","DAL","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$2,522,281","0","2014","28",""
"","Bernard James","2014","C","DAL","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$2,522,281","0","2014","28",""
"","John Lucas III","2014","PG","DET","$67,393","$0","$53,838","0.001","$67,393","$6,739","10","$67,393","$5,946,249","0","2014","31",""
"","John Lucas III","2014","PG","DET","$67,393","$0","$53,838","0.001","$67,393","$6,739","10","$67,393","$5,946,249","0","2014","31",""
"","Quincy Miller","2014","SF","DET","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$1,810,877","0","2014","21",""
"","Quincy Miller","2014","SF","DET","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$1,810,877","0","2014","21",""
"","Dahntay Jones","2014","SF","LAC","$85,205","$0","$53,838","0.001","$85,205","$8,521","10","$85,205","$17,726,873","0","2014","33",""
"","Nate Robinson","2014","PG","LAC","$77,459","$0","$53,838","0.001","$77,459","$7,746","10","$77,459","$23,802,489","0","2014","29",""
"","Nate Robinson","2014","PG","LAC","$77,459","$0","$53,838","0.001","$77,459","$7,746","10","$77,459","$23,802,489","0","2014","29",""
"","Lester Hudson","2014","PG","LAC","$57,726","$0","$53,838","0.001","$57,726","$5,773","10","$57,726","$271,649","0","2014","29",""
"","Jordan Hamilton","2014","SF","LAC","$55,774","$0","$53,838","0.001","$55,774","$5,577","10","$55,774","$3,484,328","0","2014","23",""
"","Jordan Hamilton","2014","SF","LAC","$55,774","$0","$53,838","0.001","$55,774","$5,577","10","$55,774","$3,484,328","0","2014","23",""
"","Tyrus Thomas","2014","PF","MEM","$67,393","$0","$53,838","0.001","$67,393","$6,739","10","$67,393","$11,422,561","0","2014","27",""
"","Michael Beasley","2014","SF","MIA","$67,393","$0","$53,838","0.001","$67,393","$6,739","10","$67,393","$26,063,876","0","2014","24",""
"","Michael Beasley","2014","SF","MIA","$67,393","$0","$53,838","0.001","$67,393","$6,739","10","$67,393","$26,063,876","0","2014","24",""
"","Henry Walker","2014","PG","MIA","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$311,639","0","2014","26",""
"","Henry Walker","2014","PG","MIA","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$311,639","0","2014","26",""
"","Kenyon Martin","2014","PF","MIL","$85,205","$0","$53,838","0.001","$85,205","$8,521","10","$85,205","$112,702,158","0","2014","36",""
"","Kenyon Martin","2014","PF","MIL","$85,205","$0","$53,838","0.001","$85,205","$8,521","10","$85,205","$112,702,158","0","2014","36",""
"","Christapher Johnson","2014","SF","MIL","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$856,347","0","2014","23",""
"","Christapher Johnson","2014","SF","MIL","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$856,347","0","2014","23",""
"","Toney Douglas","2014","SG","NOP","$62,552","$0","$53,838","0.001","$62,552","$6,255","10","$62,552","$6,926,194","0","2014","27",""
"","Toney Douglas","2014","SG","NOP","$62,552","$0","$53,838","0.001","$62,552","$6,255","10","$62,552","$6,926,194","0","2014","27",""
"","Elliot Williams","2014","SG","NOP","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$4,880,862","0","2014","24",""
"","Elliot Williams","2014","SG","NOP","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$4,880,862","0","2014","24",""
"","Louis Amundson","2014","PF","NYK","$77,076","$0","$53,838","0.001","$77,076","$7,708","10","$77,076","$9,632,667","0","2014","31",""
"","Louis Amundson","2014","PF","NYK","$77,076","$0","$53,838","0.001","$77,076","$7,708","10","$77,076","$9,632,667","0","2014","31",""
"","Lance Thomas","2014","SF","NYK","$55,774","$0","$53,838","0.001","$55,774","$5,577","10","$55,774","$2,071,475","0","2014","25",""
"","Lance Thomas","2014","SF","NYK","$55,774","$0","$53,838","0.001","$55,774","$5,577","10","$55,774","$2,071,475","0","2014","25",""
"","Earl Barron","2014","PF","PHX","$77,076","$0","$53,838","0.001","$77,076","$7,708","10","$77,076","$3,572,574","0","2014","32",""
"","Earl Barron","2014","PF","PHX","$77,076","$0","$53,838","0.001","$77,076","$7,708","10","$77,076","$3,572,574","0","2014","32",""
"","A.J. Price","2014","PG","PHX","$62,552","$0","$53,838","0.001","$62,552","$6,255","10","$62,552","$4,277,484","0","2014","27",""
"","Jerel McNeal","2014","PG","PHX","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$179,394","0","2014","26",""
"","Quincy Miller","2014","SF","SAC","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$1,810,877","0","2014","21",""
"","Quincy Miller","2014","SF","SAC","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$1,810,877","0","2014","21",""
"","Reggie Williams","2014","SF","SAS","$62,552","$0","$53,838","0.001","$62,552","$6,255","10","$62,552","$5,813,227","0","2014","27",""
"","Reggie Williams","2014","SF","SAS","$62,552","$0","$53,838","0.001","$62,552","$6,255","10","$62,552","$5,813,227","0","2014","27",""
"","Elliot Williams","2014","SG","UTA","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$4,880,862","0","2014","24",""
"","Elliot Williams","2014","SG","UTA","$57,711","$0","$53,838","0.001","$57,711","$5,771","10","$57,711","$4,880,862","0","2014","24",""
"","Christapher Johnson","2014","SF","UTA","$53,838","$0","$53,838","0.001","$53,838","$5,384","10","$53,838","$856,347","0","2014","23",""
"","Will Bynum","2014","PG","WAS","$74,763","$0","$53,838","0.001","$74,763","$7,476","10","$74,763","$16,593,650","0","2014","30",""
"","Tim Frazier","2014","PG","POR","$50,734","$0","$50,734","0.001","$50,734","$447,902","2","$895,803","$110,420","2016","2014","23",""
"","Chris Babb","2014","SG","BOS","$48,028","$0","$48,028","0.001","$48,028","$497,652","2","$995,304","$183,548","2016","2014","23",""
"","Dwight Buycks","2014","PG","LAL","$62,437","$0","$48,028","0.001","$62,437","$6,244","10","$62,437","$762,437","0","2014","24",""
"","Jorge Gutierrez","2014","PG","MIL","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$485,154","0","2014","25",""
"","Jorge Gutierrez","2014","PG","MIL","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$485,154","0","2014","25",""
"","Lorenzo Brown","2014","PG","MIN","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$365,015","0","2014","23",""
"","Lorenzo Brown","2014","PG","MIN","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$365,015","0","2014","23",""
"","Miroslav Raduljica","2014","C","MIN","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,848,098","0","2014","25",""
"","Miroslav Raduljica","2014","C","MIN","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,848,098","0","2014","25",""
"","Nate Wolters","2014","PG","NOP","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,412,538","0","2014","22",""
"","Nate Wolters","2014","PG","NOP","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,412,538","0","2014","22",""
"","Ricky Ledo","2014","SG","NYK","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,494,961","0","2014","20",""
"","Ricky Ledo","2014","SG","NYK","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,494,961","0","2014","20",""
"","Seth Curry","2014","SG","PHX","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$345,113","0","2014","23",""
"","Toure Murry","2014","SF","WAS","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,003,883","0","2014","24",""
"","Toure Murry","2014","SF","WAS","$48,028","$0","$48,028","0.001","$48,028","$4,803","10","$48,028","$1,003,883","0","2014","24",""
"","Jabari Brown","2014","SG","LAL","$44,765","$0","$44,765","0.001","$44,765","$444,912","2","$889,824","$104,451","2016","2014","21",""
"","Jorge Gutierrez","2014","PG","MIL","$43,226","$0","$43,226","0.001","$43,226","$495,251","2","$990,502","$485,154","2016","2014","25",""
"","Arinze Onuaku","2014","PF","MIN","$43,226","$0","$43,226","0.001","$43,226","$43,226","1","$43,226","$72,060","2015","2014","26",""
"","Ricky Ledo","2014","SG","NYK","$38,423","$0","$38,423","0.001","$38,423","$492,850","2","$985,699","$1,494,961","2016","2014","20",""
"","Jarell Eddie","2014","SF","ATL","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$29,843","0","2014","22",""
"","Andre Dawkins","2014","SG","BOS","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$277,542","0","2014","22",""
"","Andre Dawkins","2014","SG","BOS","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$277,542","0","2014","22",""
"","James McAdoo","2014","SF","GSW","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$261,808","0","2014","20",""
"","James McAdoo","2014","SF","GSW","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$261,808","0","2014","20",""
"","Jabari Brown","2014","SG","LAL","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$104,451","0","2014","21",""
"","Jabari Brown","2014","SG","LAL","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$104,451","0","2014","21",""
"","JaMychal Green","2014","PF","MEM","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$283,824","0","2014","23",""
"","JaMychal Green","2014","PF","MEM","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$283,824","0","2014","23",""
"","Tyler Johnson","2014","SG","MIA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$334,636","0","2014","21",""
"","Tyler Johnson","2014","SG","MIA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$334,636","0","2014","21",""
"","Sean Kilpatrick","2014","SG","MIN","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$64,843","0","2014","23",""
"","Langston Galloway","2014","PG","NYK","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$326,448","0","2014","22",""
"","Langston Galloway","2014","PG","NYK","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$326,448","0","2014","22",""
"","Larry Drew II","2014","PG","PHI","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$84,686","0","2014","23",""
"","Larry Drew II","2014","PG","PHI","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$84,686","0","2014","23",""
"","Tim Frazier","2014","PG","PHI","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$110,420","0","2014","23",""
"","Tim Frazier","2014","PG","PHI","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$110,420","0","2014","23",""
"","Sim Bhullar","2014","C","SAC","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$64,843","0","2014","21",""
"","David Stockton","2014","PG","SAC","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$41,780","0","2014","22",""
"","David Wear","2014","PF","SAC","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$29,843","0","2014","23",""
"","JaMychal Green","2014","PF","SAS","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$283,824","0","2014","23",""
"","Jerrelle Benimon","2014","PF","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$64,843","0","2014","22",""
"","Jack Cooley","2014","PF","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$187,357","0","2014","22",""
"","Jack Cooley","2014","PF","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$187,357","0","2014","22",""
"","Bryce Cotton","2014","PG","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$202,200","0","2014","21",""
"","Bryce Cotton","2014","PG","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$202,200","0","2014","21",""
"","Elijah Millsap","2014","SG","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$301,417","0","2014","26",""
"","Elijah Millsap","2014","SG","UTA","$29,843","$0","$29,843","0.000","$29,843","$2,984","10","$29,843","$301,417","0","2014","26",""
"","Lester Hudson","2014","PG","LAC","$27,887","$0","$27,887","0.000","$27,887","$521,654","2","$1,043,308","$271,649","2015","2014","29",""
"","Jerel McNeal","2014","PG","PHX","$26,919","$0","$26,919","0.000","$26,919","$487,098","2","$974,195","$179,394","2016","2014","26",""
