"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Montrezl Harrell","2015","PF","HOU","$1,000,000","$0","$1,000,000","0.014","$1,000,000","$1,045,000","3","$3,135,000","$1,000,000","2018","2015","20",""
"","Robert Covington","2015","SF","PHI","$1,000,000","$0","$1,000,000","0.014","$1,000,000","$1,148,232","4","$4,592,926","$2,640,180","2018","2014","23",""
"","Thomas Robinson","2015","PF","BKN","$981,348","$0","$981,348","0.014","$981,348","$1,016,155","2","$2,032,309","$11,560,788","2017","2015","23",""
"","Robert Sacre","2015","C","LAL","$981,348","$0","$981,348","0.014","$981,348","$895,154","3","$2,685,463","$3,159,067","2016","2013","23",""
"","Hassan Whiteside","2015","C","MIA","$981,348","$0","$981,348","0.014","$981,348","$875,615","2","$1,751,229","$3,265,396","2016","2014","24",""
"","John Jenkins","2015","SG","PHX","$981,348","$0","$981,348","0.014","$981,348","$1,070,434","3","$3,211,301","$5,444,572","2018","2015","23",""
"","Quincy Acy","2015","PF","SAC","$981,348","$0","$981,348","0.014","$981,348","$1,016,155","2","$2,032,309","$3,350,463","2017","2015","24",""
"","Christapher Johnson","2015","SF","UTA","$981,348","$0","$981,348","0.014","$981,348","$715,123","3","$2,145,368","$1,837,695","2017","2014","23",""
"","Mike Muscala","2015","C","ATL","$947,276","$0","$947,276","0.014","$947,276","$735,231","4","$2,940,925","$1,925,229","2017","2013","21",""
"","Donald Sloan","2015","PG","BKN","$1,015,421","$0","$947,276","0.014","$1,015,421","$1,015,421","1","$1,015,421","$3,394,047","2016","2015","26",""
"","Willie Reed","2015","C","BKN","$947,276","$0","$947,276","0.014","$947,276","$947,276","1","$947,276","$1,052,151","2016","2015","24",""
"","Tyler Hansbrough","2015","PF","CHA","$1,185,784","$0","$947,276","0.014","$1,185,784","$1,185,784","1","$1,185,784","$16,542,160","2016","2015","29",""
"","Troy Daniels","2015","SG","CHA","$947,276","$0","$947,276","0.014","$947,276","$881,879","2","$1,763,758","$1,922,346","2016","2014","22",""
"","Justin Holiday","2015","SG","CHI","$947,276","$0","$947,276","0.014","$306,472","$981,486","2","$1,962,972","$1,811,118","2017","2015","25",""
"","Richard Jefferson","2015","SF","CLE","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$107,743,869","2016","2015","34",""
"","James Jones","2015","SG","CLE","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$30,454,280","2016","2015","34",""
"","Charlie Villanueva","2015","PF","DAL","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$50,106,586","2016","2015","30",""
"","Mike Miller","2015","SG","DEN","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$95,051,495","2016","2015","34",""
"","Ian Clark","2015","SG","GSW","$947,276","$0","$947,276","0.014","$947,276","$947,276","1","$947,276","$2,253,938","2016","2015","23",""
"","Josh Smith","2015","SF","HOU","$1,499,187","$0","$947,276","0.014","$723,137","$1,499,187","1","$1,499,187","$97,197,768","2016","2015","29",""
"","Jason Terry","2015","SG","HOU","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$103,157,400","2016","2015","37",""
"","Luc Richard Mbah a Moute","2015","PF","LAC","$1,270,964","$0","$947,276","0.014","$1,270,964","$1,270,964","1","$1,270,964","$21,491,530","2016","2015","28",""
"","Pablo Prigioni","2015","PG","LAC","$981,348","$0","$947,276","0.014","$981,348","$981,348","1","$981,348","$5,149,263","2016","2015","37",""
"","Metta World Peace","2015","SF","LAL","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$81,754,035","2016","2015","35",""
"","Amar'e Stoudemire","2015","PF","MIA","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$161,628,892","2016","2015","32",""
"","Gerald Green","2015","SG","MIA","$1,356,146","$0","$947,276","0.014","$1,356,146","$1,356,146","1","$1,356,146","$17,182,290","2016","2015","28",""
"","Tayshaun Prince","2015","SF","MIN","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$80,448,048","2016","2015","34",""
"","Kendrick Perkins","2015","C","NOP","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$57,737,268","2016","2015","30",""
"","Sasha Vujacic","2015","SG","NYK","$1,356,146","$0","$947,276","0.014","$1,356,146","$1,356,146","1","$1,356,146","$14,506,610","2016","2015","30",""
"","Jared Cunningham","2015","SG","ORL","$981,348","$0","$947,276","0.014","$317,495","$981,348","1","$981,348","$4,198,576","2016","2015","23",""
"","Dewayne Dedmon","2015","C","ORL","$947,276","$0","$947,276","0.014","$947,276","$687,919","3","$2,063,758","$2,261,762","2016","2013","23",""
"","Ishmael Smith","2015","PG","PHI","$1,100,602","$0","$947,276","0.014","$1,100,602","$1,100,602","1","$1,100,602","$5,863,089","2016","2015","26",""
"","Isaiah Canaan","2015","PG","PHI","$947,276","$0","$947,276","0.014","$947,276","$778,091","3","$2,334,273","$2,334,273","2016","2013","21",""
"","Hollis Thompson","2015","SG","PHI","$947,276","$0","$947,276","0.014","$947,276","$817,409","4","$3,269,634","$2,328,938","2017","2013","21",""
"","Ronnie Price","2015","PG","PHX","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$12,071,355","2016","2015","31",""
"","Allen Crabbe","2015","SG","POR","$947,276","$0","$947,276","0.014","$947,276","$878,092","3","$2,634,276","$2,634,276","2016","2013","20",""
"","Seth Curry","2015","SG","SAC","$947,276","$0","$947,276","0.014","$947,276","$981,486","2","$1,962,972","$1,292,389","2017","2015","24",""
"","Matt Bonner","2015","C","SAS","$1,499,187","$0","$947,276","0.014","$1,499,187","$1,499,187","1","$1,499,187","$29,516,125","2016","2015","34",""
"","Jeff Withey","2015","C","UTA","$947,276","$0","$947,276","0.014","$947,276","$981,486","2","$1,962,972","$2,253,938","2017","2015","24",""
"","Raul Neto","2015","PG","UTA","$840,000","$0","$900,000","0.013","$900,000","$910,849","3","$2,732,546","$900,000","2018","2015","22",""
"","Damien Inglis","2015","SF","MIL","$855,000","$0","$855,000","0.012","$855,000","$885,144","3","$2,655,431","$1,675,000","2017","2014","18",""
"","Markel Brown","2015","SG","BKN","$845,059","$0","$845,059","0.012","$845,059","$676,198","2","$1,352,395","$1,352,395","2016","2014","21",""
"","Cameron Bairstow","2015","PF","CHI","$845,059","$0","$845,059","0.012","$845,059","$777,609","3","$2,332,826","$2,197,454","2017","2014","23",""
"","Spencer Dinwiddie","2015","PG","CHI","$845,059","$0","$845,059","0.012","$845,059","$841,830","3","$2,525,490","$2,390,118","2017","2014","20",""
"","Dwight Powell","2015","PF","DAL","$845,059","$0","$845,059","0.012","$845,059","$676,198","2","$1,352,395","$1,352,395","2016","2014","22",""
"","James McAdoo","2015","SF","GSW","$845,059","$0","$845,059","0.012","$845,059","$506,091","2","$1,012,181","$1,106,867","2016","2014","20",""
"","Shayne Whittington","2015","PF","IND","$845,059","$0","$845,059","0.012","$845,059","$912,745","2","$1,825,490","$1,352,395","2017","2015","23",""
"","Tarik Black","2015","PF","LAL","$845,059","$0","$845,059","0.012","$845,059","$676,198","2","$1,352,395","$1,352,395","2016","2014","22",""
"","Jordan Clarkson","2015","SG","LAL","$845,059","$0","$845,059","0.012","$845,059","$676,198","2","$1,352,395","$1,352,395","2016","2014","21",""
"","JaMychal Green","2015","PF","MEM","$845,059","$0","$845,059","0.012","$845,059","$653,262","3","$1,959,785","$1,128,883","2017","2014","23",""
"","Tyler Johnson","2015","SG","MIA","$845,059","$0","$845,059","0.012","$845,059","$522,505","2","$1,045,009","$1,179,695","2016","2014","21",""
"","Johnny O'Bryant","2015","PF","MIL","$845,059","$0","$845,059","0.012","$845,059","$808,497","3","$2,425,490","$1,445,059","2017","2014","20",""
"","Cleanthony Early","2015","SF","NYK","$845,059","$0","$845,059","0.012","$845,059","$676,198","2","$1,352,395","$1,352,395","2016","2014","22",""
"","Langston Galloway","2015","PG","NYK","$845,059","$0","$845,059","0.012","$845,059","$540,411","2","$1,080,821","$1,171,507","2016","2014","22",""
"","Roy Devyn Marble","2015","SF","ORL","$845,059","$0","$845,059","0.012","$845,059","$903,456","3","$2,710,369","$1,729,938","2017","2014","21",""
"","Jerami Grant","2015","SF","PHI","$845,059","$0","$845,059","0.012","$845,059","$1,058,669","4","$4,234,674","$1,729,938","2018","2014","19",""
"","Eric Moreland","2015","PF","SAC","$845,059","$0","$845,059","0.012","$845,059","$845,059","1","$845,059","$1,352,395","2016","2015","23",""
"","Anthony Brown","2015","SF","LAL","$700,000","$0","$700,000","0.010","$700,000","$863,127","3","$2,589,382","$700,000","2018","2015","22",""
"","Norman Powell","2015","SG","TOR","$650,000","$0","$650,000","0.009","$650,000","$846,461","3","$2,539,382","$650,000","0","2015","21",""
"","Pat Connaughton","2015","SG","POR","$625,093","$0","$625,093","0.009","$625,093","$838,158","3","$2,514,475","$625,093","2018","2015","21",""
"","Darrun Hilliard II","2015","SG","DET","$600,000","$0","$600,000","0.009","$600,000","$829,794","3","$2,489,382","$600,000","2018","2015","21",""
"","Elton Brand","2015","PF","PHI","$890,693","$0","$562,793","0.008","$890,693","$890,693","1","$890,693","$164,901,096","2016","2015","35",""
"","Jarell Eddie","2015","SF","WAS","$561,716","$0","$561,716","0.008","$561,716","$771,074","2","$1,542,147","$591,559","2017","2015","23",""
"","Lamar Patterson","2015","SG","ATL","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","23",""
"","Aaron Harrison","2015","SG","CHA","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","20",""
"","Cristiano Felicio","2015","PF","CHI","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","22",""
"","Salah Mejri","2015","C","DAL","$525,093","$0","$525,093","0.008","$525,093","$804,825","3","$2,414,475","$525,093","2018","2015","28",""
"","Brandon Dawson","2015","SF","LAC","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","21",""
"","Marcelo Huertas","2015","PG","LAL","$525,093","$0","$525,093","0.008","$525,093","$525,093","1","$525,093","$525,093","2016","2015","31",""
"","Josh Richardson","2015","SG","MIA","$525,093","$0","$525,093","0.008","$525,093","$804,825","3","$2,414,475","$525,093","0","2015","21",""
"","T.J. McConnell","2015","PG","PHI","$525,093","$0","$525,093","0.008","$525,093","$1,117,908","4","$4,471,631","$525,093","2019","2015","22",""
"","Cliff Alexander","2015","PF","POR","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","19",""
"","Luis Montero","2015","SG","POR","$525,093","$0","$525,093","0.008","$525,093","$804,825","3","$2,414,475","$525,093","2018","2015","21",""
"","Duje Dukan","2015","PF","SAC","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","23",""
"","Jonathon Simmons","2015","SF","SAS","$525,093","$0","$525,093","0.008","$525,093","$699,865","2","$1,399,729","$525,093","2017","2015","25",""
"","Steve Novak","2015","SF","MIL","$424,903","$0","$295,327","0.004","$424,903","$424,903","1","$424,903","$21,634,176","2016","2015","31",""
"","Anderson Varejao","2015","PF","GSW","$458,575","$0","$289,755","0.004","$458,575","$458,575","1","$458,575","$77,583,105","2016","2015","32",""
"","J.J Hickson","2015","PF","WAS","$366,337","$0","$273,038","0.004","$366,337","$366,337","1","$366,337","$26,298,059","2016","2015","26",""
"","Joe Johnson","2015","SG","MIA","$414,481","$0","$261,894","0.004","$414,481","$414,481","1","$414,481","$192,542,249","2016","2015","33",""
"","JaKarr Sampson","2015","SG","DEN","$258,489","$0","$258,489","0.004","$258,489","$619,460","2","$1,238,920","$765,825","2017","2015","21",""
"","Andre Miller","2015","PG","SAS","$396,844","$0","$250,750","0.004","$396,844","$396,844","1","$396,844","$96,334,940","2016","2015","38",""
"","Kris Humphries","2015","PF","ATL","$388,025","$0","$245,177","0.004","$388,025","$388,025","1","$388,025","$56,978,258","2016","2015","29",""
"","Jason Thompson","2015","PF","TOR","$328,955","$0","$245,177","0.004","$328,955","$328,955","1","$328,955","$32,214,883","2016","2015","28",""
"","Michael Beasley","2015","SF","HOU","$306,527","$0","$228,461","0.003","$306,527","$855,069","2","$1,710,138","$26,370,403","2017","2015","25",""
"","Nazr Mohammed","2015","C","OKC","$352,750","$0","$222,888","0.003","$352,750","$352,750","1","$352,750","$65,058,261","2016","2015","37",""
"","Sean Kilpatrick","2015","SG","BKN","$221,176","$0","$221,176","0.003","$221,176","$750,951","3","$2,252,852","$484,855","2018","2015","24",""
"","Ty Lawson","2015","PG","IND","$265,058","$0","$211,744","0.003","$265,058","$265,058","1","$265,058","$41,687,967","2016","2015","27",""
"","Chase Budinger","2015","SF","PHX","$258,082","$0","$206,172","0.003","$258,082","$258,082","1","$258,082","$18,362,950","2016","2015","26",""
"","Andrew Goudelock","2015","PG","HOU","$200,600","$0","$200,600","0.003","$200,600","$200,600","1","$200,600","$599,727","2017","2015","26",""
"","Kevin Martin","2015","SG","SAS","$317,475","$0","$200,600","0.003","$317,475","$317,475","1","$317,475","$75,322,753","2016","2015","31",""
"","Marcus Thornton","2015","SG","WAS","$251,107","$0","$200,600","0.003","$251,107","$251,107","1","$251,107","$32,440,820","2016","2015","27",""
"","Jorge Gutierrez","2015","PG","CHA","$189,455","$0","$189,455","0.003","$189,455","$189,455","1","$189,455","$786,053","2016","2015","26",""
"","Bryce Dejean-Jones","2015","PG","NOP","$169,883","$0","$169,883","0.002","$169,883","$686,422","3","$2,059,265","$281,659","2018","2015","22",""
"","Jeff Ayres","2015","PF","LAC","$187,750","$0","$161,594","0.002","$187,750","$187,750","1","$187,750","$7,823,082","2016","2015","27",""
"","Greg Smith","2015","C","MIN","$131,407","$0","$131,407","0.002","$131,407","$635,265","2","$1,270,530","$3,369,729","2017","2015","23",""
"","Jordan Farmar","2015","PG","MEM","$119,660","$0","$119,660","0.002","$119,660","$119,660","1","$119,660","$17,027,390","2016","2015","28",""
"","Jordan McRae","2015","SG","CLE","$111,196","$0","$111,196","0.002","$111,196","$492,916","2","$985,832","$210,038","2017","2015","23",""
"","Tim Frazier","2015","PG","NOP","$94,448","$0","$94,448","0.001","$94,448","$24,855","2","$49,709","$1,099,646","2016","2015","24",""
"","Alan Williams","2015","PF","PHX","$83,397","$0","$83,397","0.001","$83,397","$479,017","2","$958,033","$114,285","2017","2015","21",""
"","Axel Toupane","2015","SG","DEN","$61,776","$0","$61,776","0.001","$61,776","$468,206","2","$936,412","$148,552","2017","2015","22",""
"","Jared Cunningham","2015","SG","MIL","$57,726","$0","$57,726","0.001","$57,726","$5,773","10","$57,726","$4,198,576","0","2015","23",""
"","Henry Sims","2015","C","BKN","$57,726","$0","$55,722","0.001","$57,726","$5,773","10","$57,726","$1,943,607","0","2015","24",""
"","Henry Sims","2015","C","BKN","$57,726","$0","$55,722","0.001","$57,726","$5,773","10","$57,726","$1,943,607","0","2015","24",""
"","Jorge Gutierrez","2015","PG","CHA","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$786,053","0","2015","26",""
"","Jorge Gutierrez","2015","PG","CHA","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$786,053","0","2015","26",""
"","Lorenzo Brown","2015","PG","DET","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$668,475","0","2015","24",""
"","Lorenzo Brown","2015","PG","DET","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$668,475","0","2015","24",""
"","Orlando Johnson","2015","SG","IND","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$900,316","0","2015","25",""
"","Jeff Ayres","2015","PF","LAC","$64,741","$0","$55,722","0.001","$64,741","$6,474","10","$64,741","$7,823,082","0","2015","27",""
"","Jeff Ayres","2015","PF","LAC","$64,741","$0","$55,722","0.001","$64,741","$64,741","1","$64,741","$7,823,082","0","2015","27",""
"","Ryan Hollins","2015","C","MEM","$80,170","$0","$55,722","0.001","$80,170","$8,017","10","$80,170","$13,220,240","0","2015","30",""
"","Ryan Hollins","2015","C","MEM","$80,170","$0","$55,722","0.001","$80,170","$8,017","10","$80,170","$13,220,240","0","2015","30",""
"","Jordan Farmar","2015","PG","MEM","$79,773","$0","$55,722","0.001","$79,773","$7,977","10","$79,773","$17,027,390","0","2015","28",""
"","Elliot Williams","2015","SG","MEM","$57,726","$0","$55,722","0.001","$57,726","$5,773","10","$57,726","$5,018,588","0","2015","25",""
"","Ray McCallum","2015","PG","MEM","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$2,344,096","0","2015","23",""
"","Greg Smith","2015","C","MIN","$59,731","$0","$55,722","0.001","$59,731","$5,973","10","$59,731","$3,369,729","0","2015","23",""
"","Jordan Hamilton","2015","SF","NOP","$59,731","$0","$55,722","0.001","$59,731","$59,731","1","$59,731","$3,603,790","2016","2015","24",""
"","Jordan Hamilton","2015","SF","NOP","$59,731","$0","$55,722","0.001","$59,731","$5,973","10","$59,731","$3,603,790","0","2015","24",""
"","Jimmer Fredette","2015","PG","NYK","$59,731","$0","$55,722","0.001","$59,731","$5,973","10","$59,731","$8,407,048","0","2015","25",""
"","Lorenzo Brown","2015","PG","PHX","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$668,475","0","2015","24",""
"","Lorenzo Brown","2015","PG","PHX","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$668,475","0","2015","24",""
"","Orlando Johnson","2015","SG","PHX","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$900,316","0","2015","25",""
"","Phil Pressey","2015","PG","PHX","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$1,613,133","0","2015","23",""
"","Phil Pressey","2015","PG","PHX","$55,722","$0","$55,722","0.001","$55,722","$5,572","10","$55,722","$1,613,133","0","2015","23",""
"","Sean Kilpatrick","2015","SG","BKN","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$484,855","0","2015","24",""
"","Sean Kilpatrick","2015","SG","BKN","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$484,855","0","2015","24",""
"","Sean Kilpatrick","2015","SG","DEN","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$484,855","0","2015","24",""
"","Sean Kilpatrick","2015","SG","DEN","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$484,855","0","2015","24",""
"","Justin Harper","2015","SF","DET","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$490,553","0","2015","25",""
"","Bryce Cotton","2015","PG","MEM","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$495,485","0","2015","22",""
"","James Ennis III","2015","SF","NOP","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$1,426,959","0","2015","24",""
"","Tim Frazier","2015","PG","NOP","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$1,099,646","0","2015","24",""
"","Justin Harper","2015","SF","NOP","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$490,553","0","2015","25",""
"","Cory Jefferson","2015","PF","PHX","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$929,865","0","2015","24",""
"","Erick Green","2015","PG","UTA","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$706,754","0","2015","23",""
"","Erick Green","2015","PG","UTA","$49,709","$0","$49,709","0.001","$49,709","$4,971","10","$49,709","$706,754","0","2015","23",""
"","Henry Sims","2015","C","BKN","$46,181","$0","$44,578","0.001","$46,181","$46,181","1","$46,181","$1,943,607","2016","2015","24",""
"","Coty Clarke","2015","PF","BOS","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$61,776","0","2015","22",""
"","Coty Clarke","2015","PF","BOS","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$61,776","0","2015","22",""
"","Jordan McRae","2015","SG","CLE","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$210,038","0","2015","23",""
"","Axel Toupane","2015","SG","DEN","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$148,552","0","2015","22",""
"","Axel Toupane","2015","SG","DEN","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$148,552","0","2015","22",""
"","Alex Stepheson","2015","PF","LAC","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$92,664","0","2015","27",""
"","Alex Stepheson","2015","PF","LAC","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$92,664","0","2015","27",""
"","Xavier Munford","2015","PG","MEM","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$83,397","0","2015","22",""
"","Xavier Munford","2015","PG","MEM","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$83,397","0","2015","22",""
"","Alex Stepheson","2015","PF","MEM","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$92,664","0","2015","27",""
"","Briante Weber","2015","PG","MEM","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$43,243","0","2015","22",""
"","Bryce Dejean-Jones","2015","PG","NOP","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$281,659","0","2015","22",""
"","Bryce Dejean-Jones","2015","PG","NOP","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$281,659","0","2015","22",""
"","Thanasis Antetokounmpo","2015","SF","NYK","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$105,888","0","2015","22",""
"","Keith Appling","2015","PG","ORL","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$161,776","0","2015","22",""
"","Keith Appling","2015","PG","ORL","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$161,776","0","2015","22",""
"","Christian Wood","2015","PF","PHI","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$305,789","0","2015","19",""
"","Christian Wood","2015","PF","PHI","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$305,789","0","2015","19",""
"","Jordan McRae","2015","SG","PHX","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$210,038","0","2015","23",""
"","Jordan McRae","2015","SG","PHX","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$210,038","0","2015","23",""
"","Alan Williams","2015","PF","PHX","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$114,285","0","2015","21",""
"","J.J. O'Brien","2015","SF","UTA","$30,888","$0","$30,888","0.000","$30,888","$3,089","10","$30,888","$105,888","0","2015","22",""
"","James Ennis III","2015","SF","NOP","$24,855","$0","$24,855","0.000","$24,855","$24,855","1","$24,855","$1,426,959","2016","2015","24",""
"","Xavier Munford","2015","PG","MEM","$21,621","$0","$21,621","0.000","$21,621","$21,621","1","$21,621","$83,397","2016","2015","22",""
"","Christian Wood","2015","PF","PHI","$21,621","$0","$21,621","0.000","$21,621","$21,621","1","$21,621","$305,789","2016","2015","19",""
"","Bryce Cotton","2015","PG","MEM","$14,913","$0","$14,913","0.000","$14,913","$14,913","1","$14,913","$495,485","2016","2015","22",""
"","Briante Weber","2015","PG","MIA","$12,355","$0","$12,355","0.000","$12,355","$950,869","2","$1,901,737","$43,243","2018","2015","22",""
"","Dorell Wright","2015","SF","MIA","$17,637","$0","$11,144","0.000","$17,637","$17,637","1","$17,637","$28,092,472","2016","2015","29",""
"","John Holland","2015","SF","BOS","$9,266","$0","$9,266","0.000","$9,266","$441,951","2","$883,902","$29,266","2017","2015","26",""
"","Dahntay Jones","2015","SF","CLE","$8,819","$0","$8,819","0.000","$8,819","$780,239","2","$1,560,478","$17,753,329","2017","2015","34",""
"","Lorenzo Brown","2015","PG","DET","$5,572","$0","$5,572","0.000","$5,572","$510,634","2","$1,021,268","$668,475","2017","2015","24",""
