"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Lance Stephenson",2013,22,"SG","IND",78,0.46,0.33,0.52,0.512,0.652,202362,29.2,3.5,7.7,0.8,2.4,2.7,5.3,1,1.5,0.6,3.3,3.9,2.9,1,0.2,1.4,2.1,8.8,2278,11.8,0.53,0.314,0.192,0.023,0.123,0.074,0.162,0.019,0.5,0.144,0.152,1.8,3.6,5.5,0.115,-1.7,1.7,0,1.2,2278,275,598,62,188,213,410,75,115,47,257,304,223,81,16,109,162,687
"DeShawn Stevenson",2013,31,"SG","ATL",56,0.374,0.364,0.415,0.519,0.522,2052,20.7,1.8,4.7,1.4,3.7,0.4,0.9,0.2,0.4,0.3,1.9,2.2,0.9,0.5,0.1,0.4,1.2,5.1,1158,8.1,0.522,0.798,0.088,0.018,0.101,0.06,0.065,0.013,0.4,0.078,0.118,0.5,0.9,1.5,0.061,-2,-0.4,-2.4,-0.1,1158,98,262,76,209,22,53,12,23,18,104,122,52,29,6,23,69,284
"Rodney Stuckey",2013,26,"SG","DET",76,0.406,0.302,0.44,0.443,0.783,201155,28.6,4,9.8,0.7,2.4,3.3,7.4,2.8,3.6,0.6,2.2,2.8,3.6,0.7,0.2,1.8,1.7,11.5,2171,13,0.505,0.243,0.364,0.022,0.091,0.056,0.203,0.012,0.6,0.134,0.21,1.7,0.8,2.5,0.055,-0.6,-1.3,-1.8,0.1,2171,304,748,55,182,249,566,213,272,43,169,212,270,51,17,134,127,876
"Garrett Temple",2013,26,"SG","WAS",51,0.407,0.325,0.444,0.457,0.703,202066,22.7,2.1,5.1,0.5,1.6,1.5,3.5,0.5,0.7,0.6,1.8,2.4,2.3,1,0.3,1.2,1.8,5.1,1156,8.8,0.478,0.31,0.143,0.028,0.091,0.059,0.155,0.023,0.012,0.182,0.132,-0.3,1.5,1.2,0.049,-3.8,1.5,-2.3,-0.1,1156,105,258,26,80,79,178,26,37,29,94,123,115,50,17,61,94,262
"Jason Terry",2013,35,"SG","BOS",79,0.434,0.372,0.498,0.529,0.87,1891,26.9,3.6,8.2,1.6,4.2,2,4,1.4,1.7,0.2,1.8,2,2.5,0.8,0.1,1.3,1.4,10.1,2124,12.8,0.566,0.511,0.202,0.011,0.076,0.044,0.149,0.016,0.4,0.126,0.18,2.1,1.9,4,0.091,0,-0.2,-0.2,1,2124,281,648,123,331,158,317,114,131,19,140,159,198,66,11,102,110,799
"Klay Thompson",2013,22,"SG","GSW",82,0.422,0.401,0.437,0.509,0.841,202691,35.8,6.2,14.7,2.6,6.4,3.6,8.3,1.6,1.9,0.4,3.3,3.7,2.2,1,0.5,1.9,2.9,16.6,2936,12.7,0.533,0.437,0.13,0.012,0.1,0.057,0.101,0.015,0.012,0.11,0.218,1.7,2.6,4.3,0.07,-0.1,-0.2,-0.3,1.3,2936,508,1205,211,526,297,679,132,157,32,274,306,183,86,45,157,237,1359
"Marcus Thornton",2013,25,"SG","SAC",72,0.429,0.372,0.484,0.52,0.881,201977,24,4.6,10.8,2,5.3,2.7,5.5,1.5,1.8,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,1726,16.3,0.552,0.49,0.163,0.032,0.09,0.06,0.09,0.018,0.2,0.076,0.231,3.1,0.1,3.2,0.089,2.3,-2,0.3,1,1726,332,774,141,379,191,395,111,126,50,131,181,91,61,4,68,105,916
"P.J. Tucker",2013,27,"SG","PHO",79,0.473,0.314,0.503,0.498,0.744,200782,24.2,2.7,5.6,0.3,0.9,2.4,4.7,0.8,1.1,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,1910,11.6,0.525,0.158,0.194,0.077,0.133,0.104,0.086,0.017,0.7,0.122,0.128,1.8,1.2,2.9,0.074,-1.3,-0.1,-1.5,0.2,1910,210,444,22,70,188,374,64,86,132,218,350,109,62,19,67,145,506
"Dwyane Wade",2013,31,"SG","MIA",69,0.521,0.258,0.537,0.528,0.725,2548,34.7,8.2,15.8,0.2,1,8,14.9,4.5,6.2,1.2,3.7,5,5.1,1.9,0.8,2.8,2,21.2,2391,24,0.571,0.06,0.389,0.047,0.126,0.089,0.266,0.028,0.019,0.132,0.295,6.1,3.5,9.6,0.192,3.7,0.7,4.4,3.8,2391,569,1093,17,66,552,1027,308,425,86,258,344,352,128,56,194,140,1463
"Dion Waiters",2013,21,"SG","CLE",61,0.412,0.31,0.446,0.451,0.746,203079,28.8,5.5,13.4,1,3.3,4.5,10,2.6,3.5,0.4,2.1,2.4,3,1,0.3,2,1.9,14.7,1756,13.7,0.492,0.249,0.261,0.014,0.088,0.049,0.184,0.017,0.7,0.118,0.261,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1,1756,336,815,63,203,273,612,159,213,22,127,149,183,59,16,121,113,894
"Damien Wilkins",2013,33,"SG","PHI",61,0.459,0.333,0.483,0.486,0.743,2863,18,2.4,5.2,0.3,0.8,2.1,4.3,1.3,1.8,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4,1095,12.5,0.533,0.161,0.345,0.032,0.078,0.054,0.129,0.018,0.013,0.119,0.174,1,0.9,1.9,0.083,-2.3,0.1,-2.2,-0.1,1095,145,316,17,51,128,265,81,109,32,73,105,91,37,18,49,98,388
"Lou Williams",2013,26,"SG","ATL",39,0.422,0.367,0.466,0.503,0.868,101150,28.7,4.8,11.4,1.8,5,2.9,6.3,2.7,3.1,0.2,1.8,2.1,3.6,1.1,0.3,1.9,1.4,14.1,1119,15.9,0.555,0.442,0.273,0.8,0.073,0.041,0.204,0.02,0.7,0.13,0.236,1.4,1,2.4,0.103,1.3,-0.3,1,0.9,1119,187,443,72,196,115,247,105,121,8,72,80,139,44,10,74,55,551
"Chris Wright",2013,23,"SG","DAL",3,0.5,0,0.5,0.5,0,203203,1.3,0.3,0.7,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0.3,0,0.7,4,-1.9,0.5,0,0,0,0,0,0,0,0,0.333,0.342,0,0,0,-0.375,-10.8,-8.5,-19.2,0,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2
"Tony Wroten",2013,19,"SG","MEM",35,0.384,0.25,0.414,0.407,0.724,203100,7.8,0.9,2.5,0.1,0.5,0.8,2,0.6,0.8,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1,2.6,272,9.3,0.461,0.186,0.337,0.055,0.066,0.061,0.252,0.016,0.012,0.227,0.217,-0.2,0.3,0.1,0.017,-3.5,-0.2,-3.8,-0.1,272,33,86,4,16,29,70,21,29,13,15,28,43,8,4,29,34,91
"Nick Young",2013,27,"SG","PHI",59,0.413,0.357,0.449,0.482,0.82,201156,23.9,3.8,9.2,1.3,3.6,2.5,5.6,1.8,2.2,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6,1411,13.3,0.525,0.387,0.236,0.019,0.087,0.052,0.097,0.013,0.8,0.077,0.212,1.4,1,2.3,0.079,-0.1,-0.6,-0.7,0.5,1411,224,542,75,210,149,332,105,128,24,106,130,84,36,14,50,84,628
"Sam Young",2013,27,"SG","IND",56,0.392,0.308,0.438,0.446,0.535,201970,12.4,1,2.6,0.3,0.9,0.8,1.7,0.4,0.8,0.5,1.7,2.2,0.8,0.3,0.1,0.6,1.1,2.8,693,7.5,0.464,0.351,0.291,0.043,0.153,0.099,0.094,0.012,0.9,0.165,0.132,-0.2,1.1,0.9,0.062,-3.5,0.8,-2.7,-0.1,693,58,148,16,52,42,96,23,43,26,97,123,42,15,8,33,62,155
"Arron Afflalo",2014,28,"SG","ORL",73,0.459,0.427,0.473,0.522,0.815,201167,35,6.4,13.8,1.8,4.1,4.6,9.7,3.8,4.6,0.4,3.2,3.6,3.4,0.5,0,2,1.9,18.2,2552,16,0.574,0.297,0.332,0.014,0.102,0.058,0.169,0.7,0.1,0.112,0.233,4.3,1,5.3,0.099,1.4,-1.6,-0.2,1.1,2552,464,1011,128,300,336,711,274,336,32,230,262,248,35,3,146,136,1330
"Ray Allen",2014,38,"SG","MIA",73,0.442,0.375,0.53,0.549,0.905,951,26.5,3.3,7.4,1.6,4.2,1.7,3.2,1.4,1.6,0.3,2.5,2.8,2,0.7,0.1,1.2,1.6,9.6,1936,12.8,0.59,0.569,0.214,0.016,0.114,0.067,0.111,0.015,0.4,0.124,0.168,2.5,1.5,4.1,0.101,0.5,-0.9,-0.4,0.8,1936,240,543,116,309,124,234,105,116,23,182,205,143,54,8,84,115,701
"Tony Allen",2014,32,"SG","MEM",55,0.494,0.234,0.527,0.507,0.628,2754,23.2,3.7,7.5,0.2,0.9,3.5,6.7,1.4,2.2,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,9,1278,15.6,0.531,0.114,0.293,0.073,0.12,0.096,0.117,0.038,0.012,0.162,0.201,0.5,2.1,2.7,0.1,-1.1,2.1,1,1,1278,204,413,11,47,193,366,76,121,79,129,208,94,90,19,90,121,495
"James Anderson",2014,24,"SG","PHI",80,0.431,0.328,0.53,0.511,0.726,202341,28.9,3.9,9,1.4,4.4,2.4,4.6,1,1.3,0.7,3,3.8,1.9,0.9,0.4,1.3,1.9,10.1,2309,10.9,0.53,0.49,0.148,0.027,0.117,0.07,0.099,0.016,0.01,0.122,0.159,0.9,0.9,1.9,0.039,-1.5,-1,-2.6,-0.3,2309,309,717,115,351,194,366,77,106,59,241,300,149,74,28,106,154,810
"Chris Babb",2014,23,"SG","BOS",14,0.267,0.222,0.667,0.367,0,203569,9.4,0.6,2.1,0.4,1.9,0.1,0.2,0,0,0.3,0.9,1.2,0.2,0.4,0,0.2,0.9,1.6,132,3.7,0.367,0.9,0,0.033,0.115,0.073,0.033,0.023,0,0.091,0.111,-0.1,0.1,0,-0.008,-6,-0.1,-6.1,-0.1,132,8,30,6,27,2,3,0,0,4,13,17,3,6,0,3,13,22
"Will Barton",2014,23,"SG","POR",41,0.417,0.303,0.447,0.449,0.813,203115,9.4,1.6,3.8,0.2,0.8,1.3,3,0.6,0.8,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,4,387,13.5,0.488,0.212,0.205,0.045,0.16,0.103,0.133,0.012,0.013,0.096,0.212,0.3,0.4,0.6,0.078,-1.2,-0.1,-1.3,0.1,387,65,156,10,33,55,123,26,32,16,58,74,33,9,7,18,31,166
"Bradley Beal",2014,20,"SG","WAS",73,0.419,0.402,0.426,0.479,0.788,203078,34.7,6.6,15.7,1.9,4.7,4.7,11,2,2.6,0.7,3,3.7,3.3,1,0.2,1.8,2.1,17.1,2530,14.3,0.507,0.299,0.164,0.024,0.102,0.063,0.16,0.014,0.6,0.094,0.243,1.6,2.4,4,0.076,0.3,-0.7,-0.4,1,2530,481,1149,138,343,343,806,149,189,54,219,273,243,71,18,128,153,1249
"Chauncey Billups",2014,37,"SG","DET",19,0.304,0.292,0.323,0.392,0.833,1497,16.3,1.3,4.2,0.7,2.5,0.5,1.6,0.5,0.6,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8,309,5.3,0.427,0.608,0.152,0.013,0.089,0.049,0.187,0.013,0.3,0.229,0.151,-0.3,0.1,-0.3,-0.042,-4.2,-1.6,-5.8,-0.3,309,24,79,14,48,10,31,10,12,4,24,28,42,8,1,25,25,72
"Vander Blue",2014,21,"SG","BOS",3,0.5,0,0.667,0.5,0.2,203505,5,0.7,1.3,0,0.3,0.7,1,0.3,1.7,0,1,1,0.3,0,0,0.7,0.3,1.7,15,0.5,0.403,0.25,0.0125,0,0.234,0.114,0.107,0,0,0.244,0.243,-0.1,0,-0.1,-0.214,-10,-3.8,-13.8,0,15,2,4,0,1,2,3,1,5,0,3,3,1,0,0,2,1,5
"Keith Bogans",2014,33,"SG","BOS",6,0.5,0.5,0,0.75,0.01,2586,9.2,0.5,1,0.5,1,0,0,0.5,0.5,0,0.5,0.5,0.5,0.2,0,0.2,0.3,2,55,9.9,0.82,0.01,0.5,0,0.064,0.031,0.077,0.9,0,0.12,0.067,0.1,0,0.1,0.121,-1.4,-0.6,-2,0,55,3,6,3,6,0,0,3,3,0,3,3,3,1,0,1,2,12
"Avery Bradley",2014,23,"SG","BOS",60,0.438,0.395,0.451,0.485,0.804,202340,30.9,6,13.8,1.3,3.3,4.7,10.4,1.5,1.9,0.8,3,3.8,1.4,1.1,0.2,1.6,2.4,14.9,1855,12.7,0.51,0.242,0.136,0.029,0.112,0.069,0.081,0.017,0.5,0.099,0.232,0.4,1.4,1.8,0.046,-1.1,-0.8,-1.9,0.1,1855,361,825,79,200,282,625,90,112,48,178,226,85,63,11,96,145,891
"Kobe Bryant",2014,35,"SG","LAL",6,0.425,0.188,0.491,0.445,0.857,977,29.5,5.2,12.2,0.5,2.7,4.7,9.5,3,3.5,0.3,4,4.3,6.3,1.2,0.2,5.7,1.5,13.8,177,10.7,0.505,0.219,0.288,0.012,0.145,0.078,0.346,0.019,0.4,0.292,0.287,-0.5,0.1,-0.4,-0.097,-3.1,-2.1,-5.1,-0.1,177,31,73,3,16,28,57,18,21,2,24,26,38,7,1,34,9,83
"Alec Burks",2014,22,"SG","UTA",78,0.457,0.35,0.48,0.487,0.748,202692,28.1,4.9,10.7,0.6,1.8,4.2,8.8,3.6,4.8,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14,2193,15.8,0.547,0.172,0.449,0.03,0.107,0.068,0.169,0.017,0.5,0.13,0.239,2.6,0.6,3.2,0.07,0.2,-1,-0.8,0.7,2193,380,831,50,143,330,688,279,373,59,198,257,212,69,14,149,190,1089
"Jimmy Butler",2014,24,"SG","CHI",67,0.397,0.283,0.457,0.446,0.769,202710,38.7,4.1,10.3,1,3.6,3.1,6.8,3.9,5,1.3,3.6,4.9,2.6,1.9,0.5,1.5,1.6,13.1,2591,13.5,0.522,0.346,0.488,0.039,0.105,0.072,0.111,0.026,0.011,0.108,0.168,2.4,4.6,7.1,0.131,-0.9,2,1.1,2,2591,275,693,68,240,207,453,260,338,87,243,330,175,127,36,102,106,878
"Rasual Butler",2014,34,"SG","IND",50,0.464,0.419,0.521,0.582,0.571,2446,7.6,1,2.2,0.5,1.2,0.5,1,0.2,0.3,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2.7,378,12.2,0.585,0.564,0.127,0.019,0.099,0.061,0.074,0.01,0.018,0.087,0.154,0.5,0.6,1.1,0.138,0,0.3,0.3,0.2,378,51,110,26,62,25,48,8,14,6,35,41,17,7,9,11,30,136
"Nick Calathes",2014,24,"SG","MEM",71,0.457,0.311,0.492,0.487,0.611,201979,16.5,2,4.4,0.3,0.9,1.7,3.5,0.6,1,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,4.9,1173,12.3,0.506,0.196,0.232,0.023,0.115,0.069,0.265,0.03,0.6,0.228,0.175,-0.1,1.6,1.5,0.062,-2.5,1.6,-0.9,0.3,1173,142,311,19,61,123,250,44,72,23,114,137,207,66,8,101,117,347
"Kentavious Caldwell-Pope",2014,20,"SG","DET",80,0.396,0.319,0.447,0.46,0.77,203484,19.8,2.3,5.8,0.7,2.3,1.5,3.4,0.6,0.8,0.5,1.5,2,0.7,0.9,0.2,0.4,1.8,5.9,1583,9.4,0.483,0.402,0.133,0.025,0.086,0.054,0.05,0.024,0.6,0.054,0.139,1,0.8,1.8,0.055,-3,0.5,-2.6,-0.2,1583,182,460,59,185,123,275,47,61,38,118,156,55,75,12,28,145,470
"Vince Carter",2014,37,"SG","DAL",81,0.407,0.394,0.418,0.497,0.821,1713,24.4,4.1,10,1.8,4.6,2.3,5.4,2,2.4,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,11.9,1973,15.9,0.539,0.457,0.242,0.04,0.126,0.083,0.165,0.016,0.015,0.107,0.231,3,1.3,4.3,0.105,1.8,-0.5,1.2,1.6,1973,330,811,146,371,184,440,161,196,67,217,284,212,61,35,108,209,967
"Ian Clark",2014,22,"SG","UTA",23,0.388,0.355,0.417,0.47,0.714,203546,7.5,1.1,2.9,0.5,1.3,0.7,1.6,0.2,0.3,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1,3,172,9.2,0.485,0.463,0.104,0.019,0.111,0.064,0.147,0.024,0.9,0.167,0.224,-0.2,0.1,-0.1,-0.025,-2.9,-0.3,-3.2,-0.1,172,26,67,11,31,15,36,5,7,3,16,19,15,8,2,14,24,68
"Allen Crabbe",2014,21,"SG","POR",15,0.364,0.429,0.316,0.455,0.75,203459,6.7,0.8,2.2,0.4,0.9,0.4,1.3,0.2,0.3,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2.2,100,7.7,0.475,0.424,0.121,0.011,0.085,0.048,0.087,0.01,0.7,0.079,0.165,0,0.1,0.1,0.037,-4.6,-1.4,-6.1,-0.1,100,12,33,6,14,6,19,3,4,1,8,9,6,2,1,3,10,33
"Jamal Crawford",2014,33,"SG","LAC",69,0.416,0.361,0.46,0.496,0.866,2037,30.3,6.1,14.7,2.3,6.5,3.8,8.2,4,4.7,0.5,1.8,2.3,3.2,0.9,0.2,2,1.7,18.6,2094,17.3,0.556,0.441,0.318,0.019,0.064,0.042,0.174,0.014,0.4,0.105,0.272,3.8,1.5,5.3,0.122,3,-1.4,1.6,1.9,2094,421,1011,161,446,260,565,279,322,34,124,158,223,59,12,135,120,1282
"Troy Daniels",2014,22,"SG","HOU",5,0.484,0.48,0.5,0.677,0,203584,15,3,6.2,2.4,5,0.6,1.2,0,0,0,0.8,0.8,1,0,0,0.6,1.2,8.4,75,16,0.677,0.806,0,0,0.056,0.03,0.114,0,0,0.088,0.199,0.2,0,0.2,0.15,3.7,-3.3,0.4,0,75,15,31,12,25,3,6,0,0,0,4,4,5,0,0,3,6,42
"Matthew Dellavedova",2014,23,"SG","CLE",72,0.412,0.368,0.461,0.508,0.792,203521,17.7,1.7,4.1,0.8,2.2,0.9,2,0.5,0.7,0.4,1.3,1.7,2.6,0.5,0.1,0.8,1.7,4.7,1271,10.7,0.534,0.524,0.162,0.025,0.085,0.054,0.221,0.013,0.3,0.159,0.132,1.4,0.7,2.1,0.078,-1.6,-0.2,-1.8,0.1,1271,122,296,57,155,65,141,38,48,29,94,123,187,33,5,60,121,339
"DeMar DeRozan",2014,24,"SG","TOR",79,0.429,0.305,0.451,0.452,0.824,201942,38.2,7.6,17.8,0.8,2.7,6.8,15.2,6.6,8,0.6,3.7,4.3,4,1.1,0.4,2.2,2.5,22.7,3017,18.4,0.532,0.149,0.448,0.02,0.113,0.066,0.189,0.015,0.7,0.095,0.28,5.8,3,8.8,0.141,1.9,-0.3,1.7,2.8,3017,604,1407,64,210,540,1197,519,630,51,292,343,313,86,28,176,197,1791
"Goran Dragic",2014,27,"SG","PHO",76,0.505,0.408,0.542,0.561,0.76,201609,35.1,7.3,14.4,1.6,3.9,5.7,10.4,4.2,5.5,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,2668,21.4,0.604,0.274,0.381,0.029,0.074,0.052,0.281,0.02,0.6,0.143,0.245,8.4,2,10.3,0.186,4.1,-0.2,3.9,4,2668,552,1093,122,299,430,794,316,416,69,176,245,447,104,22,213,206,1542
"Wayne Ellington",2014,26,"SG","DAL",45,0.437,0.424,0.448,0.536,0.909,201961,8.7,1.2,2.8,0.6,1.3,0.7,1.5,0.2,0.2,0.2,0.8,1,0.4,0.4,0,0.2,0.7,3.2,393,12.2,0.554,0.468,0.087,0.024,0.102,0.063,0.071,0.021,0.4,0.078,0.164,0.4,0.2,0.7,0.084,-0.5,-0.2,-0.8,0.1,393,55,126,25,59,30,67,10,11,8,35,43,19,16,2,11,33,145
"Monta Ellis",2014,28,"SG","DAL",82,0.451,0.33,0.474,0.478,0.788,101145,36.9,7,15.6,0.8,2.5,6.2,13,4.1,5.2,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,19,3023,16.8,0.532,0.164,0.336,0.015,0.098,0.056,0.248,0.024,0.6,0.152,0.26,2.8,2.1,4.9,0.078,0.3,-0.5,-0.3,1.3,3023,576,1278,69,209,507,1069,339,430,38,257,295,471,141,23,264,197,1560
"Carrick Felix",2014,23,"SG","CLE",7,0.5,0.4,0.556,0.571,0.75,203467,5.4,1,2,0.3,0.7,0.7,1.3,0.4,0.6,0.1,0.7,0.9,0.6,0,0,0.6,0.6,2.7,38,13.3,0.603,0.357,0.286,0.029,0.151,0.089,0.182,0,0,0.202,0.232,0,0,0,0.057,-1.3,-2.2,-3.4,0,38,7,14,2,5,5,9,3,4,1,5,6,4,0,0,4,4,19
"Derek Fisher",2014,39,"SG","OKC",81,0.391,0.384,0.402,0.512,0.775,965,17.6,1.7,4.5,1.1,2.8,0.7,1.6,0.7,0.9,0.1,1.4,1.5,1.4,0.9,0,0.6,1.9,5.2,1428,10.1,0.542,0.634,0.197,0.01,0.083,0.048,0.116,0.025,0.2,0.111,0.137,1.4,1.7,3.1,0.103,-1.8,1.2,-0.6,0.5,1428,141,361,88,229,53,132,55,71,12,110,122,117,70,3,49,157,425
"Evan Fournier",2014,21,"SG","DEN",76,0.419,0.376,0.453,0.501,0.756,203095,19.8,3,7.2,1.2,3.1,1.8,4,1.2,1.6,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4,8.4,1503,10.3,0.533,0.436,0.226,0.024,0.121,0.073,0.116,0.011,0.3,0.143,0.197,0.6,0.8,1.4,0.043,-2,-0.9,-2.9,-0.4,1503,228,544,89,237,139,307,93,123,34,168,202,112,34,7,100,179,638
"Randy Foye",2014,30,"SG","DEN",81,0.413,0.38,0.456,0.521,0.849,200751,30.7,4.5,10.8,2.3,6.1,2.1,4.7,1.9,2.3,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,13.2,2485,13.3,0.558,0.569,0.211,0.016,0.085,0.05,0.177,0.013,0.012,0.132,0.188,3.3,1.3,4.6,0.089,0.9,-0.3,0.5,1.6,2485,361,875,189,498,172,377,157,185,36,196,232,287,67,39,145,205,1068
"Jamaal Franklin",2014,22,"SG","MEM",21,0.41,0.455,0.393,0.474,0.01,203479,7.7,0.8,1.9,0.2,0.5,0.5,1.3,0.1,0.1,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,1.9,161,4.7,0.489,0.282,0.051,0.029,0.14,0.085,0.054,0.013,0.01,0.216,0.146,-0.2,0.2,0,-0.002,-6,0.1,-5.9,-0.2,161,16,39,5,11,11,28,2,2,4,19,23,6,4,2,11,23,39
"Manu Ginobili",2014,36,"SG","SAS",68,0.469,0.349,0.553,0.541,0.851,1938,22.8,4.3,9.2,1.3,3.8,3,5.4,2.4,2.8,0.4,2.5,3,4.3,1,0.3,2,1.9,12.3,1550,20,0.59,0.411,0.3,0.023,0.12,0.073,0.29,0.023,0.8,0.164,0.247,3.3,2.4,5.7,0.176,2.8,1.2,4,2.4,1550,294,627,90,258,204,369,160,188,30,172,202,293,70,17,139,128,838
"Archie Goodwin",2014,19,"SG","PHO",52,0.455,0.139,0.542,0.47,0.673,203462,10.3,1.5,3.2,0.1,0.7,1.4,2.5,0.7,1.1,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,3.7,533,10.3,0.507,0.216,0.329,0.053,0.13,0.092,0.057,0.019,0.016,0.187,0.194,-0.3,0.5,0.2,0.018,-3.1,-0.1,-3.2,-0.2,533,76,167,5,36,71,131,37,55,25,62,87,20,20,11,44,45,194
"Ben Gordon",2014,30,"SG","CHA",19,0.343,0.276,0.367,0.38,0.81,2732,14.7,1.9,5.7,0.4,1.5,1.5,4.2,0.9,1.1,0.2,1.3,1.4,1.1,0.5,0.1,1.1,0.9,5.2,279,6.4,0.422,0.269,0.194,0.012,0.098,0.055,0.122,0.019,0.6,0.152,0.229,-0.7,0.3,-0.3,-0.058,-5.8,-0.3,-6,-0.3,279,37,108,8,29,29,79,17,21,3,24,27,21,10,2,21,18,99
"Eric Gordon",2014,25,"SG","NOP",64,0.436,0.391,0.456,0.498,0.785,201569,32.1,5.6,12.8,1.6,4,4,8.7,2.7,3.5,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,15.4,2057,14.9,0.54,0.316,0.273,0.017,0.077,0.047,0.166,0.019,0.5,0.128,0.232,2,0.5,2.5,0.058,1,-1.4,-0.5,0.8,2057,356,817,101,258,255,559,175,223,30,135,165,208,74,12,134,114,988
"Danny Green",2014,26,"SG","SAS",68,0.432,0.415,0.46,0.562,0.794,201980,24.3,3.2,7.4,1.9,4.7,1.3,2.8,0.7,0.9,0.4,3,3.4,1.5,1,0.9,1.1,1.6,9.1,1651,13.9,0.58,0.63,0.125,0.018,0.134,0.078,0.089,0.02,0.027,0.125,0.167,1.4,2.8,4.2,0.122,1.2,2,3.2,2.2,1651,218,505,132,318,86,187,50,63,25,204,229,104,65,61,76,107,618
"Gerald Green",2014,28,"SG","PHO",82,0.445,0.4,0.492,0.547,0.848,101123,28.4,5.5,12.3,2.5,6.2,3,6,2.4,2.8,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,15.8,2330,16.5,0.585,0.507,0.229,0.023,0.109,0.066,0.086,0.015,0.014,0.116,0.236,4.2,1.9,6.1,0.126,2,-0.6,1.4,2,2330,448,1006,204,510,244,496,195,230,48,227,275,122,70,42,145,220,1295
"Willie Green",2014,32,"SG","LAC",55,0.376,0.339,0.407,0.452,0.824,2584,15.8,1.9,4.9,0.7,2.2,1.1,2.7,0.5,0.6,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,5,869,7.1,0.477,0.446,0.125,0.016,0.082,0.05,0.083,0.013,0.01,0.106,0.163,-0.2,0.7,0.5,0.028,-3.1,-0.1,-3.2,-0.3,869,102,271,41,121,61,150,28,34,12,66,78,50,22,11,34,96,273
"Tim Hardaway Jr.",2014,21,"SG","NYK",81,0.428,0.363,0.498,0.523,0.828,203501,23.1,3.6,8.5,1.6,4.4,2,4.1,1.3,1.6,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,1875,12.7,0.554,0.521,0.186,0.012,0.066,0.038,0.058,0.012,0.3,0.059,0.196,2.7,0.4,3.1,0.08,0,-1.8,-1.8,0.1,1875,294,687,130,358,164,329,106,128,19,102,121,66,44,7,47,144,824
"James Harden",2014,24,"SG","HOU",73,0.456,0.366,0.515,0.529,0.866,201935,38,7.5,16.5,2.4,6.6,5.1,9.9,7.9,9.1,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,2777,23.5,0.618,0.401,0.552,0.026,0.107,0.069,0.273,0.021,0.8,0.15,0.278,10.1,2.7,12.8,0.221,5.4,0.2,5.6,5.3,2777,549,1205,177,483,372,722,576,665,61,283,344,446,115,29,265,177,1851
