"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Quentin Richardson",2011,30,"SF","ORL",57,0.341,0.288,0.413,0.424,0.75,2047,16.8,1.5,4.5,0.7,2.6,0.8,1.9,0.6,0.8,0.7,2.4,3.1,0.7,0.4,0.1,0.6,1.3,4.4,955,8.1,0.454,0.573,0.173,0.049,0.166,0.109,0.061,0.014,0.4,0.107,0.149,-0.2,1.5,1.3,0.067,-2.4,0.9,-1.5,0.1,955,87,255,42,146,45,109,33,44,39,139,178,38,25,5,33,74,249
"Quinton Ross",2011,29,"SF","NJN",36,0.441,0,0.464,0.441,0.357,2624,9.8,0.7,1.6,0,0.1,0.7,1.6,0.1,0.4,0.3,0.6,0.8,0.3,0.1,0.2,0.2,1.1,1.6,353,3.7,0.437,0.051,0.237,0.033,0.069,0.05,0.043,0.5,0.013,0.097,0.095,-0.1,0.1,0,-0.007,-5.3,-0.8,-6.2,-0.4,353,26,59,0,3,26,56,5,14,10,20,30,10,3,6,7,40,57
"Bobby Simmons",2011,30,"SF","SAS",2,0,0,0,0,0,2250,8,0,1.5,0,1.5,0,0,0,0,0,0,0,1,0,0,0,1,0,16,-5.5,0,0.01,0,0,0,0,0.157,0,0,0,0.086,0,0,0,-0.138,-8.9,-2.9,-11.8,0,16,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0
"JR Smith",2011,25,"SF","DEN",79,0.435,0.39,0.466,0.514,0.738,2747,24.9,4.3,9.9,1.6,4,2.7,5.9,2.1,2.8,0.6,3.5,4.1,2.2,1.2,0.2,1.3,2.2,12.3,1968,16.4,0.55,0.406,0.282,0.027,0.158,0.094,0.142,0.023,0.6,0.102,0.222,2.6,2.3,5,0.121,1.1,0.6,1.7,1.9,1968,341,784,124,318,217,466,163,221,45,277,322,175,92,16,100,173,969
"DaJuan Summers",2011,23,"SF","DET",22,0.406,0.429,0.396,0.471,0.45,201969,9,1.3,3.1,0.4,1,0.9,2.2,0.4,0.9,0.1,0.5,0.5,0.1,0.1,0,0.6,1,3.4,199,4.4,0.476,0.304,0.29,0.012,0.064,0.037,0.016,0.8,0.4,0.143,0.213,-0.3,0,-0.3,-0.083,-5.7,-3.8,-9.5,-0.4,199,28,69,9,21,19,48,9,20,2,10,12,2,3,1,13,21,74
"Pape Sy",2011,22,"SF","ATL",3,0.333,0,0.4,0.333,0.01,202377,7,0.7,2,0,0.3,0.7,1.7,1,1,0.7,0.3,1,0.7,0.3,0,1,0.3,2.3,21,9.2,0.478,0.167,0.5,0.116,0.057,0.086,0.145,0.026,0,0.291,0.233,0,0,0,-0.047,-3.5,-2.5,-6,0,21,2,6,0,1,2,5,3,3,2,1,3,2,1,0,3,1,7
"Anthony Tolliver",2011,25,"SF","MIN",65,0.45,0.409,0.475,0.526,0.802,201229,21,2.2,4.8,0.7,1.8,1.4,3,1.6,2,1.4,3.1,4.5,1.3,0.4,0.4,0.8,2.2,6.7,1362,13.3,0.585,0.367,0.419,0.073,0.17,0.12,0.089,0.01,0.016,0.117,0.131,2.6,0.7,3.3,0.115,0.1,0,0,0.7,1362,141,313,47,115,94,198,105,131,92,203,295,82,28,28,49,145,434
"Ime Udoka",2011,33,"SF","SAS",20,0.238,0,0.385,0.238,0.5,2137,6.5,0.3,1.1,0,0.4,0.3,0.7,0.2,0.4,0.3,0.7,1,0.7,0.4,0.1,0.3,0.7,0.7,130,5.3,0.285,0.381,0.381,0.046,0.122,0.085,0.132,0.032,0.5,0.169,0.104,-0.2,0.2,0,0.008,-5.9,2.8,-3.1,0,130,5,21,0,8,5,13,4,8,5,14,19,13,8,1,5,14,14
"Luke Walton",2011,30,"SF","LAL",54,0.328,0.235,0.366,0.362,0.7,2575,9,0.7,2.1,0.1,0.6,0.6,1.5,0.1,0.2,0.2,1.1,1.2,1.1,0.2,0.1,0.6,0.7,1.7,484,5.1,0.378,0.293,0.086,0.022,0.131,0.078,0.18,0.01,0.6,0.205,0.143,-0.7,0.5,-0.2,-0.016,-4.8,-0.2,-5,-0.4,484,38,116,8,34,30,82,7,10,9,58,67,62,9,4,31,38,91
"Martell Webster",2011,24,"SF","MIN",46,0.447,0.417,0.466,0.528,0.77,101110,23.8,3.3,7.4,1.2,2.9,2.1,4.5,2,2.7,0.8,2.4,3.2,1.2,0.6,0.2,1.3,2.2,9.8,1094,12.4,0.575,0.388,0.359,0.036,0.116,0.075,0.075,0.013,0.6,0.128,0.176,1.4,0.3,1.8,0.077,-0.4,-0.9,-1.3,0.2,1094,152,340,55,132,97,208,94,122,36,111,147,53,28,9,58,101,453
"Sonny Weems",2011,24,"SF","TOR",59,0.444,0.279,0.467,0.461,0.766,201603,23.9,3.9,8.7,0.3,1,3.6,7.7,1.2,1.6,0.7,1.9,2.6,1.8,0.6,0,1.5,1.5,9.2,1413,10.2,0.492,0.119,0.183,0.032,0.098,0.064,0.116,0.012,0.1,0.134,0.203,-0.4,0,-0.4,-0.013,-2.5,-2.2,-4.6,-0.9,1413,228,513,17,61,211,452,72,94,39,114,153,104,34,2,86,87,545
"Damien Wilkins",2011,31,"SF","ATL",52,0.504,0.2,0.528,0.511,0.714,2863,13,1.3,2.6,0,0.2,1.3,2.4,0.8,1.1,0.4,1.3,1.7,0.8,0.5,0.2,0.4,1.4,3.5,676,11.4,0.557,0.073,0.409,0.041,0.119,0.08,0.093,0.021,0.01,0.115,0.128,0.7,0.8,1.5,0.104,-2.4,1.4,-1,0.2,676,69,137,2,10,67,127,40,56,23,67,90,41,27,9,21,72,180
"Jawad Williams",2011,27,"SF","CLE",26,0.325,0.289,0.346,0.377,0.75,101214,15,1.6,4.8,0.5,1.7,1.1,3.1,0.3,0.5,0.3,1.6,1.8,0.8,0.3,0.1,0.6,1.3,4,391,4.8,0.396,0.357,0.095,0.02,0.124,0.071,0.09,0.012,0.6,0.109,0.171,-0.6,0.1,-0.5,-0.067,-5.5,-1.4,-6.8,-0.5,391,41,126,13,45,28,81,9,12,7,41,48,22,9,3,16,34,104
"Marvin Williams",2011,24,"SF","ATL",65,0.458,0.336,0.489,0.493,0.845,101107,28.7,3.8,8.3,0.6,1.7,3.2,6.6,2.3,2.7,1,3.8,4.8,1.4,0.5,0.4,1,1.6,10.4,1865,13.5,0.551,0.205,0.324,0.044,0.157,0.101,0.076,0.01,0.9,0.092,0.172,2.3,1.7,4,0.102,-0.3,-0.5,-0.8,0.6,1865,246,537,37,110,209,427,147,174,68,245,313,88,34,23,62,104,676
"Reggie Williams",2011,24,"SF","GSW",80,0.469,0.423,0.502,0.558,0.746,202130,20.3,3.4,7.2,1.3,3,2.1,4.1,1.3,1.7,0.6,2.1,2.7,1.5,0.4,0,0.7,1.6,9.2,1626,14.9,0.585,0.421,0.234,0.031,0.122,0.075,0.114,0.9,0.1,0.083,0.187,3.4,0.3,3.7,0.109,1.6,-1.8,-0.2,0.7,1626,268,572,102,241,166,331,100,134,45,171,216,121,28,3,57,124,738
"Metta World Peace",2011,31,"SF","LAL",82,0.397,0.356,0.419,0.46,0.676,1897,29.4,3.2,8,1,2.8,2.2,5.2,1.1,1.7,1.2,2,3.3,2.1,1.5,0.4,1.1,2.2,8.5,2410,11.2,0.485,0.354,0.207,0.049,0.076,0.063,0.107,0.027,0.011,0.111,0.153,1.2,3.2,4.4,0.088,-1.4,1.5,0.2,1.3,2410,261,658,83,233,178,425,92,136,100,167,267,175,124,36,90,181,697
"Dorell Wright",2011,25,"SF","GSW",82,0.423,0.376,0.462,0.508,0.789,2748,38.4,5.9,14,2.4,6.3,3.5,7.7,2.2,2.8,1.1,4.2,5.3,3,1.5,0.8,1.6,2.1,16.4,3147,15,0.539,0.45,0.199,0.031,0.126,0.078,0.116,0.02,0.015,0.096,0.193,3.9,1.8,5.8,0.088,1.3,-0.5,0.8,2.2,3147,485,1146,194,516,291,630,180,228,88,343,431,242,124,63,133,171,1344
"Julian Wright",2011,23,"SF","TOR",52,0.513,0.2,0.533,0.519,0.512,201153,14.7,1.6,3.1,0,0.2,1.5,2.9,0.4,0.8,0.9,1.4,2.3,1.1,0.8,0.4,0.8,0.9,3.6,766,12.1,0.525,0.063,0.269,0.071,0.113,0.091,0.11,0.026,0.02,0.194,0.13,0.2,0.4,0.6,0.038,-0.7,0.7,0,0.4,766,82,160,2,10,80,150,22,43,47,71,118,58,39,20,43,45,188
"Sam Young",2011,25,"SF","MEM",78,0.472,0.34,0.486,0.489,0.767,201970,20.2,3,6.3,0.2,0.6,2.8,5.7,1.1,1.5,0.5,1.9,2.4,0.9,0.9,0.3,0.8,1.5,7.3,1577,12.5,0.525,0.101,0.235,0.03,0.112,0.071,0.069,0.023,0.012,0.101,0.173,1.1,1.8,2.9,0.088,-1.6,0.7,-0.9,0.5,1577,233,494,17,50,216,444,89,116,40,147,187,71,68,23,61,120,572
"Al-Farouq Aminu",2012,21,"SF","NOH",66,0.411,0.277,0.431,0.429,0.754,202329,22.4,2.3,5.5,0.2,0.7,2.1,4.8,1.3,1.7,1.4,3.2,4.7,1,0.9,0.5,1.4,2.1,6,1477,10.6,0.481,0.129,0.312,0.078,0.169,0.124,0.072,0.022,0.019,0.18,0.162,-0.4,1.8,1.4,0.044,-2.9,0.7,-2.2,-0.1,1477,150,365,13,47,137,318,86,114,95,213,308,66,59,34,91,136,399
"Alan Anderson",2012,29,"SF","TOR",17,0.387,0.393,0.383,0.472,0.853,101187,27.1,3.2,8.4,1.4,3.6,1.8,4.8,1.7,2,0.5,1.5,2,1.5,0.3,0.2,1.5,2.1,9.6,461,8.7,0.519,0.43,0.239,0.021,0.065,0.043,0.095,0.6,0.5,0.137,0.186,0.1,0.2,0.3,0.032,-1.7,-1.3,-3,-0.1,461,55,142,24,61,31,81,29,34,8,26,34,26,5,3,25,35,163
"Carmelo Anthony",2012,27,"SF","NYK",55,0.43,0.335,0.454,0.463,0.804,2546,34.1,8,18.6,1.2,3.7,6.8,14.9,5.4,6.7,1.6,4.7,6.3,3.6,1.1,0.4,2.6,2.8,22.6,1876,21.1,0.525,0.198,0.358,0.054,0.159,0.106,0.21,0.017,0.01,0.108,0.318,3.7,2.6,6.2,0.16,3.8,-0.2,3.6,2.7,1876,441,1025,68,203,373,822,295,367,88,256,344,200,62,24,144,156,1245
"Trevor Ariza",2012,26,"SF","NOH",41,0.417,0.333,0.44,0.453,0.775,2772,32.9,4.1,9.8,0.7,2.1,3.4,7.7,1.9,2.5,1,4.2,5.2,3.3,1.7,0.6,1.9,1.8,10.8,1350,14.2,0.496,0.216,0.253,0.037,0.151,0.095,0.168,0.028,0.015,0.145,0.184,0.5,1.7,2.2,0.078,-0.4,1.7,1.3,1.1,1350,168,403,29,87,139,316,79,102,41,174,215,135,69,25,76,73,444
"Luke Babbitt",2012,22,"SF","POR",40,0.41,0.43,0.384,0.535,0.85,202337,13.4,1.8,4.3,1.1,2.5,0.7,1.8,0.4,0.5,0.4,2,2.4,0.4,0.3,0.1,0.7,1.2,5.1,537,11.3,0.556,0.578,0.116,0.034,0.175,0.103,0.048,0.01,0.6,0.129,0.178,0.4,0.3,0.7,0.064,-0.6,-1.8,-2.3,0,537,71,173,43,100,28,73,17,20,16,79,95,16,10,4,27,46,202
"Renaldo Balkman",2012,27,"SF","NYK",14,0.5,0.222,0.609,0.531,0.727,200764,8.2,1.1,2.3,0.1,0.6,1,1.6,0.6,0.8,0.4,1.4,1.9,0.4,0.3,0.2,0.4,1,3,115,14.3,0.57,0.281,0.344,0.06,0.203,0.131,0.072,0.018,0.021,0.14,0.167,0.1,0.2,0.3,0.142,-1.3,0.8,-0.5,0,115,16,32,2,9,14,23,8,11,6,20,26,5,4,3,6,14,42
"Matt Barnes",2012,31,"SF","LAL",63,0.452,0.333,0.518,0.512,0.742,2440,22.9,2.8,6.1,0.7,2.2,2,4,1.5,2,1.5,3.9,5.5,2,0.6,0.8,1.2,2.4,7.8,1440,15.5,0.554,0.357,0.331,0.079,0.183,0.133,0.138,0.013,0.024,0.141,0.164,2.4,1.8,4.3,0.142,0.4,1.3,1.6,1.3,1440,175,387,46,138,129,249,95,128,97,247,344,126,35,48,73,152,491
"Shane Battier",2012,33,"SF","MIA",65,0.387,0.339,0.468,0.493,0.622,2203,23.1,1.7,4.5,1,2.8,0.8,1.7,0.4,0.6,0.9,1.5,2.4,1.3,1,0.5,0.6,1.6,4.8,1499,9.7,0.504,0.627,0.127,0.046,0.077,0.062,0.08,0.022,0.018,0.107,0.107,1.2,2.1,3.3,0.104,-0.7,1.6,0.9,1.1,1499,113,292,62,183,51,109,23,37,56,100,156,82,64,33,37,105,311
"Nicolas Batum",2012,23,"SF","POR",59,0.451,0.391,0.496,0.534,0.836,201587,30.4,4.9,10.9,1.8,4.6,3.1,6.2,2.3,2.7,1.4,3.2,4.6,1.4,1,1,1.5,1.8,13.9,1791,17.3,0.575,0.427,0.248,0.052,0.126,0.088,0.079,0.017,0.026,0.112,0.205,3.3,1.4,4.8,0.127,2.6,0,2.5,2,1791,289,641,107,274,182,367,133,159,81,190,271,84,57,60,90,105,818
"Michael Beasley",2012,23,"SF","MIN",47,0.445,0.376,0.462,0.483,0.642,201563,23.1,4.7,10.6,0.8,2.1,3.9,8.4,1.3,2,0.8,3.6,4.4,1,0.4,0.4,1.7,1.8,11.5,1087,13,0.502,0.203,0.191,0.04,0.172,0.106,0.077,0.9,0.012,0.129,0.253,-0.3,0.8,0.5,0.022,-1.2,-0.9,-2.1,0,1087,221,497,38,101,183,396,61,95,39,168,207,45,18,19,80,83,541
"Keith Bogans",2012,31,"SF","NJN",5,0.381,0.25,0.556,0.452,0.4,2586,18.8,1.6,4.2,0.6,2.4,1,1.8,0.4,1,1,1.2,2.2,0.6,0.4,0,0.6,3,4.2,94,4.8,0.453,0.571,0.238,0.06,0.076,0.068,0.051,0.011,0,0.115,0.128,0,0,0,-0.005,-5.2,-2.7,-7.9,-0.1,94,8,21,3,12,5,9,2,5,5,6,11,3,2,0,3,15,21
"Corey Brewer",2012,25,"SF","DEN",59,0.434,0.26,0.5,0.47,0.692,201147,21.8,3.4,7.8,0.6,2.2,2.8,5.7,1.5,2.2,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,1287,13.7,0.505,0.274,0.281,0.04,0.094,0.068,0.106,0.029,0.01,0.097,0.2,1.1,1.1,2.3,0.085,-0.8,0.7,-0.1,0.6,1287,201,463,33,127,168,336,90,130,43,107,150,88,72,17,56,113,525
"Derrick Brown",2012,24,"SF","CHA",65,0.518,0.25,0.535,0.526,0.667,201974,22.2,3.3,6.3,0.1,0.4,3.2,5.9,1.4,2.2,1.5,2.2,3.6,1,0.7,0.2,0.8,1.5,8.1,1443,14.7,0.556,0.059,0.345,0.073,0.116,0.094,0.085,0.018,0.6,0.105,0.168,2,0.3,2.3,0.076,-0.3,-1.2,-1.5,0.2,1443,212,409,6,24,206,385,94,141,95,141,236,67,48,12,55,96,524
"Chase Budinger",2012,23,"SF","HOU",58,0.442,0.402,0.476,0.535,0.771,201978,22.4,3.6,8.1,1.5,3.8,2.1,4.3,0.9,1.2,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,1298,14.9,0.556,0.465,0.149,0.034,0.162,0.097,0.093,0.012,0.4,0.099,0.195,2,1,3,0.111,1.8,-0.6,1.2,1,1298,208,471,88,219,120,252,54,70,38,179,217,74,29,7,55,65,558
"Caron Butler",2012,31,"SF","LAC",63,0.407,0.358,0.435,0.472,0.813,2406,29.7,4.6,11.2,1.5,4.1,3.1,7.1,1.4,1.7,0.7,3,3.7,1.2,0.8,0.1,1.2,2,12,1871,11.7,0.501,0.365,0.152,0.028,0.12,0.073,0.068,0.015,0.4,0.093,0.204,1.2,1.1,2.3,0.059,-0.8,-1.2,-2,0,1871,287,705,92,257,195,448,87,107,44,186,230,78,52,9,77,123,753
"Rasual Butler",2012,32,"SF","TOR",34,0.308,0.273,0.357,0.387,0.583,2446,13.3,1.2,3.9,0.6,2.3,0.6,1.6,0.2,0.4,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2,453,4.8,0.398,0.579,0.09,0.016,0.154,0.085,0.068,0.8,0.9,0.098,0.159,-0.6,0.4,-0.2,-0.022,-3.9,-0.7,-4.6,-0.3,453,41,133,21,77,20,56,7,12,6,60,66,19,7,5,15,39,110
"Brian Cardinal",2012,34,"SF","DAL",44,0.255,0.204,0.667,0.345,0.833,2073,6.3,0.3,1.3,0.2,1.1,0.1,0.1,0.1,0.1,0.1,0.7,0.8,0.4,0.2,0,0.2,0.9,1,277,3.3,0.373,0.891,0.109,0.016,0.121,0.069,0.083,0.015,0.6,0.122,0.11,-0.3,0.3,0,0.004,-5.9,0.8,-5.2,-0.2,277,14,55,10,49,4,6,5,6,4,30,34,16,8,2,8,38,43
"Omri Casspi",2012,23,"SF","CLE",65,0.403,0.315,0.463,0.467,0.685,201956,20.6,2.6,6.3,0.8,2.6,1.7,3.8,1.1,1.7,1,2.5,3.5,1,0.6,0.3,1,1.8,7.1,1341,11.2,0.499,0.408,0.262,0.051,0.145,0.097,0.084,0.015,0.012,0.122,0.176,0.6,0.6,1.2,0.044,-1.3,-0.9,-2.2,-0.1,1341,166,412,53,168,113,244,74,108,63,165,228,66,37,21,64,115,459
"Wilson Chandler",2012,24,"SF","DEN",8,0.392,0.25,0.418,0.411,0.833,201163,26.9,3.9,9.9,0.4,1.5,3.5,8.4,1.3,1.5,0.8,4.4,5.1,2.1,0.8,0.8,2.3,2.3,9.4,215,9,0.445,0.152,0.152,0.034,0.184,0.111,0.12,0.014,0.022,0.176,0.212,-0.3,0.2,-0.1,-0.021,-3.6,-1,-4.6,-0.1,215,31,79,3,12,28,67,10,12,6,35,41,17,6,6,18,18,75
"Josh Childress",2012,28,"SF","PHO",34,0.485,0.167,0.587,0.505,0,2735,14.4,1.4,2.9,0.1,0.7,1.3,2.2,0,0.1,0.9,1.9,2.8,1,0.4,0.2,0.3,1.1,2.9,491,11.1,0.501,0.242,0.02,0.072,0.146,0.109,0.1,0.015,0.9,0.083,0.101,0.6,0.4,0.9,0.092,-1,0.7,-0.2,0.2,491,48,99,4,24,44,75,0,2,31,64,95,34,14,6,9,38,100
"Austin Daye",2012,23,"SF","DET",41,0.322,0.21,0.364,0.35,0.814,201948,14.7,1.8,5.5,0.3,1.5,1.5,4,0.9,1,0.3,1.9,2.2,0.8,0.5,0.5,1,1.5,4.7,603,7.1,0.394,0.273,0.189,0.027,0.158,0.09,0.092,0.02,0.028,0.14,0.219,-1.3,0.6,-0.6,-0.05,-5,-0.1,-5,-0.5,603,73,227,13,62,60,165,35,43,14,77,91,33,22,21,40,62,194
"Carlos Delfino",2012,29,"SF","MIL",54,0.402,0.36,0.449,0.497,0.792,2568,28.5,3.4,8.4,1.6,4.4,1.8,4,0.7,0.9,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9,1537,11.7,0.515,0.528,0.106,0.014,0.139,0.075,0.119,0.026,0.5,0.122,0.155,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8,1537,182,453,86,239,96,214,38,48,20,188,208,123,79,10,66,99,488
"Luol Deng",2012,26,"SF","CHI",54,0.412,0.367,0.43,0.464,0.77,2736,39.4,5.8,14,1.5,4,4.3,10,2.4,3.1,1.4,5.1,6.5,2.9,1,0.7,1.8,1.5,15.3,2129,14.1,0.5,0.285,0.219,0.041,0.14,0.092,0.117,0.014,0.012,0.104,0.198,2.3,3.6,5.8,0.132,0.6,1.1,1.7,2,2129,311,755,79,215,232,540,127,165,77,273,350,157,56,36,96,81,828
"Mike Dunleavy",2012,31,"SF","MIL",55,0.474,0.399,0.527,0.557,0.811,2399,26.3,4.3,9.2,1.5,3.8,2.8,5.4,2.1,2.6,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,1445,16.6,0.597,0.413,0.284,0.022,0.137,0.078,0.13,0.01,0.4,0.093,0.19,3.5,0.9,4.4,0.146,2.3,-0.9,1.4,1.3,1445,239,504,83,208,156,296,116,143,29,175,204,117,28,8,58,87,677
"Kevin Durant",2012,23,"SF","OKC",66,0.496,0.387,0.535,0.547,0.86,201142,38.6,9.7,19.7,2,5.2,7.7,14.4,6.5,7.6,0.6,7.4,8,3.5,1.3,1.2,3.8,2,28,2546,26.2,0.61,0.265,0.386,0.019,0.204,0.118,0.175,0.018,0.022,0.14,0.313,8.5,3.7,12.2,0.23,6.2,0.8,7,5.8,2546,643,1297,133,344,510,953,431,501,40,487,527,231,88,77,248,133,1850
"Andre Emmett",2012,29,"SF","NJN",6,0.571,0,0.667,0.571,0.625,2765,7.5,0.7,1.2,0,0.2,0.7,1,0.8,1.3,0.3,0.7,1,0.2,0.3,0.2,0.3,0.3,2.2,45,13.3,0.618,0.143,0.01143,0.05,0.106,0.077,0.036,0.024,0.017,0.16,0.127,0.1,0,0.1,0.089,-0.8,-0.7,-1.5,0,45,4,7,0,1,4,6,5,8,2,4,6,1,2,1,2,2,13
"Jeremy Evans",2012,24,"SF","UTA",29,0.643,0,0.659,0.643,0.5,202379,7.5,0.9,1.4,0,0,0.9,1.4,0.3,0.6,0.7,1.1,1.7,0.4,0.2,0.8,0.2,0.8,2.1,217,19.6,0.632,0.024,0.381,0.099,0.166,0.132,0.091,0.015,0.088,0.093,0.112,0.6,0.3,0.9,0.193,1.5,3.5,5,0.4,217,27,42,0,1,27,41,8,16,19,31,50,13,6,24,5,23,62
"Maurice Evans",2012,33,"SF","WAS",24,0.402,0.378,0.418,0.478,0.769,2230,14.3,1.9,4.7,0.7,1.9,1.2,2.8,0.4,0.5,0.3,0.7,1,0.4,0.6,0,0.4,1.5,4.9,343,9,0.497,0.402,0.116,0.026,0.053,0.039,0.042,0.021,0,0.078,0.167,0.2,0.1,0.3,0.041,-2.9,-0.8,-3.6,-0.1,343,45,112,17,45,28,67,10,13,8,16,24,9,14,0,10,36,117
"Danilo Gallinari",2012,23,"SF","DEN",43,0.414,0.328,0.47,0.479,0.871,201568,31.4,4.5,10.8,1.4,4.3,3.1,6.6,4.2,4.9,0.7,4,4.7,2.7,1,0.5,1.6,2,14.6,1351,16.5,0.563,0.393,0.448,0.025,0.146,0.087,0.13,0.016,0.013,0.109,0.207,2.9,1,3.9,0.14,1.9,-0.1,1.8,1.3,1351,193,466,60,183,133,283,182,209,28,174,202,116,42,23,68,86,628
"Francisco Garcia",2012,30,"SF","SAC",49,0.376,0.29,0.49,0.459,0.8,101128,16.3,1.8,4.7,0.8,2.7,1,2,0.5,0.6,0.2,1.8,2,0.6,0.7,0.8,0.4,1.5,4.8,798,10.7,0.483,0.572,0.131,0.014,0.127,0.068,0.058,0.023,0.034,0.083,0.144,0.3,0.5,0.8,0.048,-1.6,0.9,-0.7,0.3,798,86,229,38,131,48,98,24,30,11,88,99,31,36,37,22,73,234
"Rudy Gay",2012,25,"SF","MEM",65,0.455,0.312,0.482,0.48,0.791,200752,37.3,7.5,16.4,0.8,2.7,6.6,13.8,3.2,4,2,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19,2422,17.8,0.521,0.162,0.246,0.061,0.141,0.101,0.108,0.021,0.018,0.12,0.251,2.8,3.3,6,0.12,1.7,0.2,1.9,2.4,2422,485,1067,54,173,431,894,208,263,130,287,417,147,95,55,161,138,1232
"Ryan Gomes",2012,29,"SF","LAC",32,0.326,0.138,0.409,0.347,0.727,101155,13.3,1,3,0.1,0.9,0.8,2.1,0.3,0.3,0.4,1.5,1.9,0.4,0.5,0,0.5,1.1,2.3,425,4.4,0.371,0.305,0.116,0.039,0.133,0.085,0.041,0.02,0,0.131,0.125,-0.5,0.3,-0.2,-0.021,-5.3,-0.7,-6,-0.4,425,31,95,4,29,27,66,8,11,14,47,61,12,16,0,15,34,74
"Danny Granger",2012,28,"SF","IND",62,0.416,0.381,0.434,0.481,0.873,101122,33.3,6.3,15.2,2,5.2,4.3,10,4.1,4.7,1.3,3.7,5,1.8,1,0.6,1.8,2.3,18.7,2062,18.6,0.542,0.343,0.309,0.043,0.123,0.084,0.097,0.016,0.015,0.093,0.259,4.5,2.2,6.7,0.155,3.5,-0.6,2.9,2.5,2062,391,941,123,323,268,618,254,291,79,228,307,109,62,40,110,144,1159
"Gerald Green",2012,26,"SF","NJN",31,0.481,0.391,0.529,0.548,0.754,101123,25.2,5,10.3,1.4,3.5,3.6,6.8,1.6,2.1,0.5,3,3.5,1.1,0.9,0.5,1.8,2.6,12.9,781,15.8,0.574,0.344,0.203,0.022,0.142,0.08,0.085,0.019,0.017,0.136,0.236,0.8,0.4,1.2,0.072,0.7,-0.5,0.2,0.4,781,154,320,43,110,111,210,49,65,15,93,108,34,28,17,55,80,400
"Jordan Hamilton",2012,21,"SF","DEN",26,0.432,0.362,0.484,0.509,0.4,202706,9.9,1.8,4.3,0.7,1.8,1.2,2.5,0.1,0.2,0.4,2,2.4,0.8,0.2,0.1,0.6,0.6,4.4,258,13.9,0.508,0.423,0.045,0.051,0.224,0.14,0.126,0.8,0.9,0.124,0.223,0.1,0.2,0.3,0.055,1.3,-1.1,0.1,0.1,258,48,111,17,47,31,64,2,5,11,51,62,20,4,3,16,15,115
"Tobias Harris",2012,19,"SF","MIL",42,0.467,0.261,0.5,0.485,0.815,202699,11.4,1.9,4,0.1,0.5,1.7,3.5,1,1.3,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.1,5,479,14.2,0.54,0.136,0.32,0.067,0.168,0.116,0.074,0.014,0.011,0.139,0.206,0.4,0.4,0.9,0.087,-1,-0.9,-1.9,0,479,79,169,6,23,73,146,44,54,30,71,101,22,13,7,31,45,208
"Gordon Hayward",2012,21,"SF","UTA",66,0.456,0.346,0.496,0.503,0.832,202330,30.5,4,8.9,0.8,2.4,3.2,6.5,2.9,3.5,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8,2015,15.5,0.568,0.271,0.396,0.033,0.099,0.066,0.159,0.014,0.016,0.137,0.178,3.8,1,4.9,0.116,1.7,-0.1,1.5,1.8,2015,267,586,55,159,212,427,193,232,59,171,230,207,53,41,109,106,782
"Lazar Hayward",2012,25,"SF","OKC",26,0.342,0.286,0.375,0.395,0.583,202351,5.4,0.5,1.5,0.2,0.5,0.3,0.9,0.3,0.5,0.1,0.5,0.6,0.2,0.1,0,0.3,0.7,1.4,141,3.1,0.427,0.368,0.316,0.017,0.106,0.065,0.042,0.011,0.5,0.172,0.168,-0.2,0.1,-0.1,-0.04,-6.5,-1.9,-8.5,-0.2,141,13,38,4,14,9,24,7,12,2,14,16,4,3,1,9,18,37
