"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Al Horford",2011,24,"C","ATL",77,0.557,0.5,0.557,0.558,0.798,201143,35.1,6.7,12,0,0.1,6.6,11.9,1.9,2.4,2.4,7,9.3,3.5,0.8,1,1.5,2.5,15.3,2704,20.7,0.587,0.004,0.204,0.082,0.237,0.16,0.175,0.012,0.023,0.106,0.197,6.4,3.7,10.1,0.179,2.5,1.1,3.6,3.9,2704,513,921,2,4,511,917,150,188,182,536,718,266,59,80,119,193,1178
"Dwight Howard",2011,25,"C","ORL",78,0.593,0,0.597,0.593,0.596,2730,37.6,7.9,13.4,0,0.1,7.9,13.3,7,11.7,4,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,2935,26.1,0.616,0.007,0.877,0.126,0.306,0.218,0.068,0.019,0.049,0.162,0.272,6.7,7.7,14.4,0.235,2.9,2.4,5.3,5.4,2935,619,1044,0,7,619,1037,546,916,309,789,1098,107,107,186,279,258,1784
"Zydrunas Ilgauskas",2011,35,"C","MIA",72,0.508,0,0.509,0.508,0.783,980,15.9,2.3,4.4,0,0,2.3,4.4,0.5,0.6,1.5,2.5,4,0.4,0.3,0.8,0.7,2.6,5,1145,12.8,0.531,0.003,0.144,0.119,0.175,0.149,0.036,0.011,0.04,0.133,0.16,1,1.9,2.9,0.122,-3.1,0.4,-2.7,-0.2,1145,162,319,0,1,162,318,36,46,108,179,287,26,23,58,52,185,360
"DJ Mbenga",2011,30,"C","NOH",41,0.469,0,0.469,0.469,0.722,2788,8,0.6,1.2,0,0,0.6,1.2,0.3,0.4,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,1.4,330,9.7,0.518,0,0.367,0.128,0.189,0.159,0.027,0.01,0.068,0.27,0.113,0,0.6,0.5,0.076,-4.7,1.8,-2.8,-0.1,330,23,49,0,0,23,49,13,18,35,51,86,6,6,27,21,52,59
"Al Jefferson",2011,26,"C","UTA",82,0.496,0,0.496,0.496,0.761,2744,35.9,8,16.1,0,0,8,16.1,2.7,3.5,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.6,2940,20.1,0.528,0,0.219,0.096,0.232,0.163,0.092,0.8,0.042,0.068,0.242,5.1,2.7,7.8,0.128,1.6,-1,0.6,1.9,2940,654,1319,0,0,654,1319,220,289,235,559,794,149,46,153,105,238,1528
"Solomon Jones",2011,26,"C","IND",39,0.405,0,0.408,0.405,0.661,200780,13.5,1.3,3.1,0,0,1.3,3.1,1.1,1.6,1.2,1.7,2.9,0.8,0.3,0.6,0.9,2.4,3.6,528,8.5,0.469,0.008,0.512,0.095,0.142,0.119,0.085,0.012,0.03,0.191,0.154,-0.2,0.6,0.5,0.042,-5.3,0.8,-4.5,-0.3,528,49,121,0,1,49,120,41,62,45,68,113,30,12,22,35,94,139
"DeAndre Jordan",2011,22,"C","LAC",80,0.686,0,0.688,0.686,0.452,201599,25.6,2.9,4.3,0,0,2.9,4.3,1.2,2.7,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,7.1,2047,14.8,0.648,0.003,0.636,0.119,0.209,0.165,0.032,0.01,0.054,0.188,0.117,2.6,2.6,5.2,0.122,-1.7,1,-0.7,0.7,2047,234,341,0,1,234,340,98,217,207,368,575,42,41,142,101,255,566
"Chris Kaman",2011,28,"C","LAC",32,0.471,0,0.471,0.471,0.754,2549,26.2,5.5,11.8,0,0,5.5,11.8,1.3,1.8,1.6,5.4,7,1.4,0.5,1.5,1.8,2.3,12.4,838,15.7,0.495,0,0.152,0.072,0.241,0.157,0.1,0.01,0.045,0.126,0.244,-0.2,1.1,0.8,0.047,-1.7,0.3,-1.4,0.1,838,177,376,0,0,177,376,43,57,51,174,225,46,16,48,58,75,397
"Brook Lopez",2011,22,"C","NJN",82,0.492,0,0.492,0.492,0.787,201572,35.2,7.9,16,0,0,7.9,16,4.7,6,2.4,3.5,6,1.6,0.6,1.5,2.1,2.9,20.4,2889,19.3,0.549,0.001,0.374,0.078,0.123,0.1,0.088,0.9,0.032,0.104,0.273,4.4,1.9,6.3,0.105,1.4,-0.9,0.6,1.9,2889,644,1309,0,1,644,1308,385,489,197,291,488,129,47,120,176,240,1673
"Robin Lopez",2011,22,"C","PHO",67,0.501,0,0.501,0.501,0.74,201577,14.8,2.7,5.3,0,0,2.7,5.3,1.1,1.5,1.2,2,3.2,0.1,0.3,0.7,0.7,2.1,6.4,991,13.9,0.539,0,0.28,0.095,0.156,0.126,0.013,0.9,0.034,0.107,0.204,0.8,0.8,1.5,0.074,-3.1,-1,-4.1,-0.5,991,179,357,0,0,179,357,74,100,82,134,216,8,18,45,48,143,432
"Jamaal Magloire",2011,32,"C","MIA",18,0.591,0,0.591,0.591,0.5,2048,8.8,0.7,1.2,0,0,0.7,1.2,0.5,1,0.9,2.4,3.4,0.2,0.2,0.1,0.3,1.4,1.9,158,12.7,0.585,0,0.818,0.136,0.312,0.229,0.028,0.013,0.01,0.143,0.103,0.3,0.3,0.6,0.172,-1.5,0.9,-0.6,0.1,158,13,22,0,0,13,22,9,18,17,44,61,3,4,2,5,26,35
"Ian Mahinmi",2011,24,"C","DAL",56,0.561,0,0.573,0.561,0.768,101133,8.7,1,1.8,0,0,1,1.7,1.1,1.5,0.8,1.4,2.1,0.1,0.3,0.3,0.4,1.9,3.1,488,13.7,0.645,0.02,0.837,0.107,0.178,0.144,0.025,0.015,0.023,0.157,0.153,1,0.8,1.8,0.177,-3.3,1.1,-2.1,0,488,55,98,0,2,55,96,63,82,43,77,120,8,14,15,25,105,173
"Sean Marks",2011,35,"C","POR",29,0.432,0.01,0.405,0.455,0.625,1752,7.2,0.7,1.5,0.1,0.1,0.6,1.4,0.2,0.3,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,1.6,208,4.9,0.473,0.045,0.182,0.09,0.148,0.118,0.029,0.8,0.02,0.188,0.131,-0.1,0.2,0.1,0.019,-7.3,-0.8,-8.1,-0.3,208,19,44,2,2,17,42,5,8,16,24,40,4,3,5,11,44,45
"JaVale McGee",2011,23,"C","WAS",79,0.55,0,0.552,0.55,0.583,201580,27.8,4.2,7.6,0,0,4.2,7.6,1.7,2.9,2.8,5.2,8,0.5,0.5,2.4,1.3,2.9,10.1,2193,17.4,0.566,0.005,0.381,0.112,0.222,0.165,0.028,0.01,0.067,0.126,0.163,2.7,2.5,5.3,0.115,-0.7,0.4,-0.4,0.9,2193,332,604,0,3,332,601,134,230,223,411,634,38,41,193,102,232,798
"Darko Milicic",2011,25,"C","MIN",69,0.469,0,0.469,0.469,0.557,2545,24.4,3.9,8.4,0,0,3.9,8.4,0.9,1.7,1.9,3.3,5.2,1.5,0.8,2,2.2,3.3,8.8,1686,12.2,0.482,0,0.199,0.085,0.154,0.118,0.099,0.016,0.063,0.194,0.197,-1.5,1.7,0.2,0.007,-3.9,1.3,-2.7,-0.3,1686,271,578,0,0,271,578,64,115,133,227,360,104,54,140,151,229,606
"Brad Miller",2011,34,"C","HOU",60,0.446,0.374,0.487,0.514,0.83,1802,16.9,2.2,4.9,0.7,1.8,1.5,3.2,1.3,1.6,0.7,3,3.7,2.4,0.5,0.4,0.9,1.6,6.4,1015,16.3,0.566,0.361,0.318,0.049,0.199,0.124,0.214,0.014,0.014,0.138,0.17,2,1,3,0.142,1.7,1.1,2.8,1.2,1015,132,296,40,107,92,189,78,94,44,178,222,145,28,21,54,98,382
"Yao Ming",2011,30,"C","HOU",5,0.486,0,0.486,0.486,0.938,2397,18.2,3.6,7.4,0,0,3.6,7.4,3,3.2,1.4,4,5.4,0.8,0,1.6,1.4,2.6,10.2,91,19.8,0.579,0,0.432,0.087,0.249,0.168,0.073,0,0.061,0.137,0.248,0.2,0.1,0.3,0.147,0.1,1.1,1.2,0.1,91,18,37,0,0,18,37,15,16,7,20,27,4,0,8,7,13,51
"Greg Monroe",2011,20,"C","DET",80,0.551,0,0.552,0.551,0.622,202328,27.8,3.8,6.9,0,0,3.8,6.9,1.8,2.9,3.1,4.4,7.5,1.3,1.2,0.6,1,2.5,9.4,2222,18,0.575,0.002,0.424,0.13,0.204,0.165,0.075,0.023,0.016,0.11,0.154,4.7,1.9,6.6,0.143,0.9,-0.5,0.4,1.4,2222,303,550,0,1,303,549,145,233,248,353,601,105,93,45,81,196,751
"Hamady Ndiaye",2011,24,"C","WAS",16,0.8,0,0.8,0.8,0.5,202380,5,0.3,0.3,0,0,0.3,0.3,0.4,0.8,0.1,0.3,0.4,0,0.1,0.3,0.2,1.1,0.9,80,5.3,0.681,0,0.024,0.028,0.074,0.05,0,0.013,0.048,0.226,0.073,0,0,0.1,0.046,-6.9,0.6,-6.3,-0.1,80,4,5,0,0,4,5,6,12,2,5,7,0,2,5,3,18,14
"Joakim Noah",2011,25,"C","CHI",48,0.525,0,0.526,0.525,0.739,201149,32.8,4.4,8.4,0,0,4.4,8.4,2.9,3.9,3.8,6.6,10.4,2.2,1,1.5,1.9,3.3,11.7,1576,18.8,0.579,0.002,0.468,0.139,0.228,0.185,0.107,0.016,0.035,0.157,0.168,3.1,3.6,6.7,0.205,0.8,2.1,2.9,1.9,1576,211,402,0,1,211,401,139,188,182,316,498,107,48,72,90,156,561
"Jermaine O'Neal",2011,32,"C","BOS",24,0.459,0,0.463,0.459,0.674,979,18,2.1,4.5,0,0,2.1,4.5,1.2,1.8,1,2.6,3.7,0.5,0.1,1.3,1.1,2.7,5.4,431,9.2,0.504,0.009,0.394,0.076,0.17,0.126,0.043,0.2,0.054,0.174,0.172,-0.2,0.8,0.6,0.065,-5.4,1.3,-4.2,-0.2,431,50,109,0,1,50,108,29,43,25,63,88,12,2,30,27,65,129
"Shaquille O'Neal",2011,38,"C","BOS",37,0.667,0,0.667,0.667,0.557,406,20.3,3.6,5.4,0,0,3.6,5.4,2,3.5,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2,752,17.4,0.659,0,0.652,0.083,0.201,0.146,0.059,0.011,0.044,0.178,0.201,1.1,1.6,2.7,0.174,-1.7,2,0.3,0.4,752,134,201,0,0,134,201,73,131,48,130,178,26,16,42,56,120,341
"Fabricio Oberto",2011,35,"C","POR",5,0.6,0,0.6,0.6,0.5,101177,9,0.6,1,0,0,0.6,1,0.2,0.4,0.6,0.8,1.4,0,0,0,0.6,2,1.4,45,0.8,0.595,0,0.4,0.078,0.114,0.095,0,0,0,0.338,0.092,0,0,0,-0.012,-8.7,-1.6,-10.3,-0.1,45,3,5,0,0,3,5,1,2,3,4,7,0,0,0,3,10,7
"Emeka Okafor",2011,28,"C","NOH",72,0.573,0,0.574,0.573,0.562,2731,31.8,4.2,7.3,0,0,4.2,7.3,2,3.6,3.2,6.3,9.5,0.6,0.6,1.8,1.7,3.2,10.3,2287,16,0.584,0.002,0.492,0.122,0.243,0.182,0.03,0.9,0.046,0.157,0.158,2.7,3.8,6.5,0.136,-0.9,0.5,-0.4,0.9,2287,300,524,0,1,300,523,145,258,230,454,684,42,40,127,119,230,745
"Mehmet Okur",2011,31,"C","UTA",13,0.355,0.313,0.37,0.395,0.75,2246,12.9,1.7,4.8,0.4,1.2,1.3,3.5,1.2,1.5,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4,4.9,168,12.6,0.452,0.258,0.323,0.064,0.152,0.108,0.177,0.013,0.019,0.09,0.212,0.1,0.1,0.2,0.048,-1.3,-1.5,-2.8,0,168,22,62,5,16,17,46,15,20,9,21,30,19,4,4,7,18,64
"Zaza Pachulia",2011,26,"C","ATL",79,0.461,0,0.461,0.461,0.754,2585,15.7,1.4,2.9,0,0,1.4,2.9,1.7,2.3,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4,1244,12.4,0.562,0,0.772,0.116,0.206,0.161,0.07,0.015,0.013,0.182,0.145,1.5,1.6,3.1,0.118,-2.8,0.1,-2.8,-0.2,1244,107,232,0,0,107,232,135,179,119,214,333,58,34,22,69,184,349
"Nikola Pekovic",2011,25,"C","MIN",65,0.517,0,0.517,0.517,0.763,201593,13.6,2.1,4,0,0,2.1,4,1.3,1.8,1.4,1.6,3,0.4,0.3,0.5,1.4,2.8,5.5,887,11.2,0.573,0,0.433,0.11,0.132,0.121,0.048,0.01,0.03,0.225,0.194,0.2,0.5,0.6,0.035,-4.8,-0.9,-5.7,-0.8,887,136,263,0,0,136,263,87,114,90,103,193,27,18,35,91,181,359
"Johan Petro",2011,25,"C","NJN",77,0.445,0,0.451,0.445,0.536,101130,11.6,1.7,3.8,0,0.1,1.7,3.7,0.2,0.4,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,3.5,893,9.9,0.452,0.014,0.097,0.08,0.204,0.14,0.084,0.02,0.029,0.132,0.181,-0.7,1.1,0.4,0.024,-5.5,0.9,-4.7,-0.6,893,129,290,0,4,129,286,15,28,62,150,212,44,34,34,46,178,273
"Dexter Pittman",2011,22,"C","MIA",2,0.333,0,0.333,0.333,0,202354,5.5,0.5,1.5,0,0,0.5,1.5,0,0,0.5,1,1.5,0,0,0,1,1,1,11,-6.4,0.333,0,0,0.115,0.204,0.162,0,0,0,0.4,0.213,-0.1,0,-0.1,-0.246,-15.1,-2.8,-17.9,0,11,1,3,0,0,1,3,0,0,1,2,3,0,0,0,2,2,2
"Theo Ratliff",2011,37,"C","LAL",10,0.167,0,0.167,0.167,0,689,7.1,0.1,0.6,0,0,0.1,0.6,0,0.2,0.6,0.7,1.3,0.3,0.2,0.5,0.3,0.7,0.2,71,4.4,0.145,0,0.333,0.099,0.108,0.104,0.055,0.015,0.054,0.304,0.063,-0.1,0.1,0,0,-4.9,1.4,-3.5,0,71,1,6,0,0,1,6,0,2,6,7,13,3,2,5,3,7,2
"Larry Sanders",2011,22,"C","MIL",60,0.433,0,0.433,0.433,0.56,202336,14.5,1.9,4.5,0,0,1.9,4.5,0.5,0.8,1,2,3,0.3,0.4,1.2,0.6,2,4.3,872,11,0.448,0,0.187,0.077,0.163,0.119,0.032,0.013,0.065,0.116,0.176,-0.7,1.8,1,0.057,-5.2,1.7,-3.5,-0.3,872,116,268,0,0,116,268,28,50,59,119,178,16,22,72,38,117,260
"Garret Siler",2011,24,"C","PHO",21,0.548,0,0.548,0.548,0.5,202081,4.8,0.8,1.5,0,0,0.8,1.5,0.5,1,0.8,0.6,1.3,0.1,0,0.2,0.5,1,2.1,101,13.5,0.553,0,0.71,0.183,0.137,0.16,0.047,0.5,0.029,0.197,0.226,0.1,0.1,0.1,0.054,-3.5,-2.3,-5.8,-0.1,101,17,31,0,0,17,31,11,22,16,12,28,3,1,4,10,20,45
"Brian Skinner",2011,34,"C","MIL",2,0,0,0,0,0,1730,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,-3.8,-0.6,-4.3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Smith",2011,24,"C","NOH",77,0.443,0,0.446,0.443,0.843,201160,14.3,1.8,4,0,0,1.8,4,0.8,0.9,1.2,2,3.1,0.5,0.3,0.4,0.7,1.9,4.3,1102,10.8,0.49,0.007,0.228,0.098,0.169,0.133,0.053,0.013,0.024,0.136,0.169,0.2,1.4,1.6,0.07,-3.6,0.1,-3.5,-0.4,1102,136,307,0,2,136,305,59,70,89,152,241,36,26,32,53,150,331
"Darius Songaila",2011,32,"C","PHI",10,0.467,0,0.467,0.467,0.5,2443,7.1,0.7,1.5,0,0,0.7,1.5,0.2,0.4,0.2,0.8,1,0.2,0,0,0.4,1.6,1.6,71,1.2,0.477,0,0.267,0.032,0.13,0.081,0.041,0,0,0.193,0.135,-0.1,0.1,0,-0.019,-8.9,-1.4,-10.3,-0.1,71,7,15,0,0,7,15,2,4,2,8,10,2,0,0,4,16,16
"Marreese Speights",2011,23,"C","PHI",64,0.495,0.25,0.498,0.497,0.753,201578,11.5,2.3,4.5,0,0.1,2.2,4.5,0.9,1.1,1,2.3,3.3,0.5,0.1,0.3,0.6,1.9,5.4,734,15.3,0.532,0.014,0.251,0.101,0.229,0.165,0.07,0.6,0.02,0.11,0.228,0.7,1,1.7,0.11,-2.2,-0.8,-3,-0.2,734,144,291,1,4,143,287,55,73,64,146,210,30,8,19,40,120,344
"Tiago Splitter",2011,26,"C","SAS",60,0.529,0,0.532,0.529,0.543,201168,12.3,1.7,3.2,0,0,1.7,3.2,1.3,2.3,1.2,2.2,3.4,0.4,0.5,0.3,0.5,1.5,4.6,738,16,0.55,0.005,0.733,0.116,0.198,0.158,0.053,0.02,0.016,0.112,0.177,1.1,1.1,2.3,0.149,-1.3,0.5,-0.8,0.2,738,101,191,0,1,101,190,76,140,72,129,201,26,29,17,32,91,278
"Amar'e Stoudemire",2011,28,"C","NYK",78,0.502,0.435,0.503,0.505,0.792,2405,36.8,9.5,19,0.1,0.3,9.4,18.7,6.1,7.7,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,25.3,2870,22.7,0.565,0.016,0.403,0.078,0.176,0.127,0.132,0.012,0.038,0.125,0.309,5.4,2.6,8,0.134,2,-0.6,1.4,2.4,2870,744,1482,10,23,734,1459,473,597,198,438,636,202,71,150,250,274,1971
"Etan Thomas",2011,32,"C","ATL",13,0.476,0,0.476,0.476,0.8,2041,6.3,0.8,1.6,0,0,0.8,1.6,0.9,1.2,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.8,2.5,82,15.1,0.58,0,0.714,0.089,0.248,0.169,0.039,0.7,0.037,0.153,0.189,0.1,0.1,0.2,0.13,-1.9,0.3,-1.7,0,82,10,21,0,0,10,21,12,15,6,17,23,2,1,4,5,11,32
"Tyrus Thomas",2011,24,"C","CHA",41,0.471,0,0.476,0.471,0.787,200748,21,3.8,8.1,0,0.1,3.8,8,2.6,3.3,1.6,3.9,5.5,0.7,0.7,1.6,1.6,2.8,10.2,861,18.2,0.536,0.009,0.411,0.091,0.225,0.158,0.062,0.019,0.062,0.143,0.249,0.4,1.5,1.8,0.103,-1.8,1.2,-0.6,0.3,861,156,331,0,3,156,328,107,136,65,159,224,29,30,66,65,113,419
"Ronny Turiaf",2011,28,"C","NYK",64,0.632,0,0.632,0.632,0.622,101142,17.8,1.6,2.5,0,0,1.6,2.5,1,1.5,1,2.2,3.2,1.4,0.5,1.1,0.6,2.5,4.2,1141,13.6,0.648,0,0.601,0.064,0.144,0.104,0.115,0.015,0.047,0.166,0.096,2.1,1.1,3.2,0.134,-0.8,2.2,1.4,1,1141,103,163,0,0,103,163,61,98,64,143,207,92,35,73,41,160,267
"Ekpe Udoh",2011,23,"C","GSW",58,0.437,0,0.437,0.437,0.656,202327,17.8,1.7,3.8,0,0,1.7,3.8,0.7,1.1,1.4,1.7,3.1,0.7,0.4,1.5,0.8,2.5,4.1,1030,9.7,0.472,0,0.288,0.086,0.114,0.1,0.054,0.011,0.064,0.161,0.128,0,0.7,0.7,0.032,-4.4,0.6,-3.8,-0.5,1030,97,222,0,0,97,222,42,64,80,101,181,40,22,86,48,144,236
"Anderson Varejao",2011,28,"C","CLE",31,0.528,0,0.533,0.528,0.667,2760,32.1,3.7,7,0,0.1,3.7,6.9,1.7,2.6,3.2,6.5,9.7,1.5,0.9,1.2,1.3,2.8,9.1,994,15.2,0.56,0.009,0.375,0.11,0.241,0.174,0.074,0.014,0.029,0.137,0.133,1.3,0.9,2.2,0.105,-0.9,0.1,-0.8,0.3,994,114,216,0,2,114,214,54,81,98,203,301,45,27,38,40,87,282
"Ben Wallace",2011,36,"C","DET",54,0.45,0.5,0.449,0.453,0.333,1112,22.9,1.2,2.8,0,0,1.2,2.7,0.4,1.1,2.4,4.1,6.5,1.3,1,1,0.8,1.5,2.9,1238,12.3,0.442,0.013,0.383,0.122,0.229,0.173,0.081,0.023,0.035,0.202,0.082,0.5,1.4,1.9,0.072,-1.3,1.3,0,0.6,1238,67,149,1,2,66,147,19,57,129,221,350,72,54,54,44,81,154
"Hassan Whiteside",2011,21,"C","SAC",1,0,0,0,0,0,202355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-27.9,0,-27.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Solomon Alabi",2012,23,"C","TOR",14,0.361,0,0.361,0.361,0.875,202374,8.7,0.9,2.6,0,0,0.9,2.6,0.5,0.6,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,122,14.2,0.418,0,0.222,0.146,0.304,0.226,0.041,0.9,0.06,0.112,0.172,0,0.2,0.2,0.083,-2.9,0.7,-2.2,0,122,13,36,0,0,13,36,7,8,15,32,47,3,2,9,5,11,33
"Cole Aldrich",2012,23,"C","OKC",26,0.524,0,0.524,0.524,0.929,202332,6.7,0.8,1.6,0,0,0.8,1.6,0.5,0.5,0.5,1.3,1.8,0.1,0.3,0.6,0.3,0.8,2.2,173,17.7,0.592,0,0.333,0.092,0.216,0.158,0.027,0.024,0.067,0.157,0.149,0.3,0.4,0.6,0.176,-1.3,2.2,1,0.1,173,22,42,0,0,22,42,13,14,13,35,48,3,8,16,9,22,57
"Chris Andersen",2012,33,"C","DEN",32,0.546,0,0.546,0.546,0.61,2365,15.2,1.8,3.4,0,0,1.8,3.4,1.6,2.6,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3,486,18.9,0.583,0,0.759,0.119,0.233,0.178,0.018,0.02,0.074,0.106,0.148,1,0.8,1.9,0.183,0.5,1.8,2.3,0.5,486,59,108,0,0,59,108,50,82,48,100,148,6,19,46,17,52,168
"Joel Anthony",2012,29,"C","MIA",64,0.559,0,0.559,0.559,0.69,201202,21.1,1.3,2.4,0,0,1.3,2.4,0.8,1.1,1.6,2.3,3.9,0.1,0.6,1.3,0.7,2,3.4,1349,10.3,0.598,0,0.467,0.092,0.128,0.111,0.01,0.014,0.051,0.197,0.078,1.2,2.2,3.4,0.122,-2,1.6,-0.5,0.5,1349,85,152,0,0,85,152,49,71,100,150,250,9,36,84,45,126,219
"Omer Asik",2012,25,"C","CHI",66,0.506,0,0.506,0.506,0.456,201600,14.7,1.2,2.4,0,0,1.2,2.4,0.7,1.6,1.9,3.4,5.3,0.5,0.5,1,1,1.8,3.1,971,13.4,0.509,0,0.66,0.149,0.251,0.201,0.048,0.017,0.05,0.252,0.126,0.1,2.5,2.6,0.129,-3.2,2.5,-0.7,0.3,971,79,156,0,0,79,156,47,103,127,223,350,32,30,68,68,121,205
"Jeff Ayres",2012,24,"C","IND",20,0.417,0,0.417,0.417,0.571,201965,5.3,0.8,1.8,0,0,0.8,1.8,0.2,0.4,0.6,1.1,1.7,0.2,0.2,0.1,0.1,0.8,1.7,106,13.4,0.435,0,0.194,0.128,0.221,0.175,0.063,0.015,0.015,0.049,0.176,0.1,0.2,0.3,0.115,-1.9,-1,-2.8,0,106,15,36,0,0,15,36,4,7,12,21,33,4,3,2,2,16,34
"Andrea Bargnani",2012,26,"C","TOR",31,0.432,0.296,0.474,0.467,0.873,200745,33.3,6.7,15.6,1.1,3.7,5.6,11.9,4.9,5.6,0.8,4.8,5.5,2,0.6,0.5,2.2,1.7,19.5,1032,17.9,0.538,0.238,0.357,0.028,0.166,0.098,0.116,0.9,0.012,0.11,0.287,1.3,0.9,2.2,0.104,2.4,-1.3,1.1,0.8,1032,209,484,34,115,175,369,151,173,24,148,172,61,18,15,69,52,603
"Earl Barron",2012,30,"C","GSW",2,0.5,0,0.5,0.5,0,2853,4.5,1,2,0,0,1,2,0,0,0.5,0,0.5,0,0,0,0,2.5,2,9,4.7,0.5,0,0,0.126,0,0.063,0,0,0,0,0.205,0,0,0,0.054,-11.5,-4.8,-16.3,0,9,2,4,0,0,2,4,0,0,1,0,1,0,0,0,0,5,4
"Tony Battie",2012,35,"C","PHI",27,0.373,0,0.38,0.373,0.01,1499,10.9,0.7,1.9,0,0,0.7,1.9,0.1,0.1,0.3,2.2,2.5,0.6,0.1,0.2,0.1,1,1.6,295,7.3,0.398,0.02,0.078,0.03,0.223,0.126,0.076,0.7,0.015,0.07,0.09,0,0.5,0.5,0.076,-4.4,1.5,-2.9,-0.1,295,19,51,0,1,19,50,4,4,8,59,67,16,4,6,4,26,42
"Keith Benson",2012,23,"C","GSW",3,0,0,0,0,0,202728,3,0,0.3,0,0,0,0.3,0,0,0.7,0.3,1,0,0,0,0,0,0,9,6,0,0,0,0.253,0.126,0.189,0,0,0,0,0.051,0,0,0,-0.005,-1.4,-6.3,-7.7,0,9,0,1,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0
"Andris Biedrins",2012,25,"C","GSW",47,0.609,0,0.609,0.609,0.111,2740,15.7,0.8,1.4,0,0,0.8,1.4,0,0.2,1,2.8,3.7,0.3,0.5,1,0.3,2.7,1.7,739,8.8,0.581,0,0.141,0.069,0.2,0.135,0.03,0.016,0.047,0.171,0.051,0.6,0.7,1.3,0.085,-3.8,1.5,-2.3,0,739,39,64,0,0,39,64,1,9,45,131,176,16,23,45,14,125,79
"Bismack Biyombo",2012,19,"C","CHA",63,0.464,0,0.464,0.464,0.483,202687,23.1,2,4.4,0,0,2,4.4,1.1,2.3,1.8,4,5.8,0.4,0.3,1.8,1.1,2.3,5.2,1455,10.6,0.48,0,0.514,0.086,0.208,0.145,0.031,0.7,0.059,0.172,0.131,-0.5,1.1,0.6,0.019,-4.5,-0.2,-4.6,-1,1455,129,278,0,0,129,278,69,143,113,255,368,27,20,115,71,145,327
"Andrew Bogut",2012,27,"C","MIL",12,0.449,0,0.452,0.449,0.609,101106,30.3,5.1,11.3,0,0.1,5.1,11.3,1.2,1.9,1.8,6.5,8.3,2.6,1,2,2,3,11.3,364,14.9,0.465,0.007,0.169,0.065,0.243,0.151,0.137,0.017,0.05,0.141,0.206,-0.1,0.6,0.5,0.062,-1.9,2.3,0.5,0.2,364,61,136,0,1,61,135,14,23,22,78,100,31,12,24,24,36,136
"Elton Brand",2012,32,"C","PHI",60,0.494,0,0.495,0.494,0.733,1882,28.9,4.8,9.7,0,0,4.8,9.7,1.4,1.9,2.4,4.7,7.2,1.6,1,1.6,1.1,2.9,11,1732,18,0.521,0.002,0.2,0.092,0.183,0.137,0.092,0.018,0.042,0.093,0.189,2.5,3.6,6.1,0.168,-0.2,1.8,1.6,1.6,1732,287,581,0,1,287,580,85,116,145,284,429,97,58,97,65,176,659
"Kwame Brown",2012,29,"C","GSW",9,0.525,0,0.525,0.525,0.441,2198,20.8,2.3,4.4,0,0,2.3,4.4,1.7,3.8,1.8,4.6,6.3,0.4,0.9,0,1.6,2.3,6.3,187,11.1,0.519,0,0.85,0.097,0.248,0.173,0.032,0.022,0,0.203,0.17,-0.1,0.2,0.1,0.031,-3,-0.7,-3.7,-0.1,187,21,40,0,0,21,40,15,34,16,41,57,4,8,0,14,21,57
